Wall time,Step,Value
1702739192.7788062,215,0.0
1702739195.2940514,840,0.0
1702739196.5408938,1150,0.0
1702739201.4010048,2375,0.0
1702739202.6250958,2685,0.0
1702739203.4873943,2900,0.0
1702739203.6274123,2935,0.0
1702739204.8465986,3240,0.0
1702739208.0334482,4045,0.0
1702739212.1328974,5075,0.0
1702739218.6164808,6670,0.0
1702739219.6662545,6930,0.0
1702739220.6910286,7185,0.0
1702739226.6823637,8675,0.0
1702739226.7422605,8690,0.0
1702739229.553767,9390,0.0
1702739238.2597127,11540,0.0
1702739239.9061174,11950,0.0
1702739241.8331811,12430,0.0
1702739241.8534896,12435,0.0
1702739245.813238,13430,0.0
1702739256.8606997,16155,0.0
1702739257.1853678,16235,0.0
1702739258.3838427,16530,0.0
1702739264.7569427,18095,0.0
1702739264.797283,18105,0.0
1702739278.7342007,21590,0.0
1702739280.4310973,22005,0.0
1702739282.281304,22465,0.0
1702739282.621949,22550,0.0
1702739292.0798657,24860,0.0
1702739295.4307256,25675,0.0
1702739299.6285832,26730,0.0
1702739307.2021537,28620,0.0
1702739310.9135363,29540,0.0
1702739312.616714,29955,0.0
1702739316.9337568,31005,0.0
1702739327.0493298,33500,0.0
1702739327.2974257,33560,0.0
1702739330.2576191,34275,0.0
1702739332.4956703,34835,0.0
1702739336.2859373,35780,0.0
1702739342.5219676,37305,0.0
1702739342.5833006,37320,0.0
1702739349.363347,38995,0.0
1702739350.090603,39170,0.0
1702739354.9292653,40335,0.0
1702739357.2457979,40905,0.0
1702739358.079697,41110,0.0
1702739363.6539116,42495,0.0
1702739363.8616092,42545,0.0
1702739371.4496825,44395,0.0
1702739372.629864,44680,0.0
1702739379.299003,46305,0.0
1702739383.5278318,47345,0.0
1702739385.283741,47775,0.0
1702739388.232745,48495,0.0
1702739402.4114597,52000,0.0
1702739404.0545108,52400,0.0
1702739404.932874,52615,0.0
1702739412.7643883,54530,0.0
1702739413.9899518,54835,0.0
1702739415.106559,55105,0.0
1702739425.516075,57665,0.0
1702739426.2024267,57835,0.0
1702739434.4976707,59850,0.0
1702739434.596731,59875,0.0
1702739438.3787746,60825,0.0
1702739440.9180853,61455,0.0
1702739453.021966,64390,0.0
1702739456.2352116,65175,0.0
1702739456.782024,65310,0.0
1702739468.221966,68105,0.0
1702739481.950204,71475,0.0
1702739489.5156245,73345,0.0
1702739491.7385538,73900,0.0
1702739493.6602225,74370,0.0
1702739505.8534267,77370,0.0
1702739511.8316004,78825,0.0
1702739518.9937809,80585,0.0
1702739533.9653995,84290,0.0
1702739538.1793628,85335,0.0
1702739538.81876,85490,0.0
1702739543.300103,86590,0.0
1702739543.74547,86700,0.0
1702739547.9338782,87720,0.0
1702739548.224585,87790,0.0
1702739566.3953805,92260,0.0
1702739588.3221197,97660,0.0
1702739590.5495007,98205,0.0
1702739592.380414,98660,0.0
1702739597.6763043,99980,0.0
1702739598.8594172,100270,0.0
1702739599.0481796,100315,0.0
1702739602.7868721,101225,0.0
1702739604.4099176,101620,0.0
1702739606.8300905,102205,0.0
1702739608.8610642,102700,0.0
1702739609.6709197,102895,0.0
1702739613.819288,103900,0.0
1702739613.881037,103915,0.0
1702739615.3684285,104280,0.0
1702739619.9271872,105405,0.0
1702739621.2399476,105725,0.0
1702739623.0627542,106165,0.0
1702739624.8364265,106600,0.0
1702739635.653615,109245,0.0
1702739643.7476811,111230,0.0
1702739645.4850452,111655,0.0
1702739646.0493352,111795,0.0
1702739661.938559,115695,0.0
1702739662.1384945,115745,0.0
1702739664.9055824,116435,0.0
1702739666.4381583,116810,0.0
1702739667.80536,117140,0.0
1702739670.1380422,117705,0.0
1702739672.7593465,118355,0.0
1702739673.3819697,118510,0.0
1702739682.4995174,120740,0.0
1702739685.259698,121415,0.0
1702739685.3000565,121425,0.0
1702739686.0699778,121615,0.0
1702739692.125845,123110,0.0
1702739694.2903583,123640,0.0
1702739698.4595199,124675,0.0
1702739704.8916721,126270,0.0
1702739707.688448,126960,0.0
1702739716.2763522,129065,0.0
1702739716.9765906,129240,0.0
1702739718.4281793,129610,0.0
1702739726.1982365,131520,0.0
1702739736.2827241,133990,0.0
1702739736.3025765,133995,0.0
1702739743.4058025,135775,0.0
1702739750.526149,137530,0.0
1702739752.554341,138020,0.0
1702739753.278355,138195,0.0
1702739757.084938,139130,0.0
1702739758.9688737,139585,0.0
1702739769.6122606,142195,0.0
1702739771.7818055,142720,0.0
1702739780.4980907,144855,0.0
1702739781.0375445,144985,0.0
1702739782.4083276,145315,0.0
1702739785.2476597,146010,0.0
1702739786.5315175,146320,0.0
1702739790.7573912,147360,0.0
1702739793.621829,148060,0.0
1702739798.1050537,149150,0.0
1702739801.733585,150030,0.0
1702739802.2747564,150160,0.0
1702739805.1754537,150875,0.0
1702739808.289745,151640,0.0
1702739811.2484167,152355,0.0
1702739814.1898358,153065,0.0
1702739816.105105,153535,0.0
1702739816.3887272,153605,0.0
1702739830.4099972,157035,0.0
1702739831.14125,157220,0.0
1702739840.0054183,159405,0.0
1702739841.1185093,159685,0.0
1702739846.5797873,161040,0.0
1702739851.2462764,162180,0.0
1702739853.4530718,162715,0.0
1702739855.7719212,163290,0.0
1702739857.9000423,163815,0.0
1702739860.6218672,164475,0.0
1702739860.7887406,164515,0.0
1702739863.489445,165175,0.0
1702739866.4681706,165910,0.0
1702739870.3700895,166880,0.0
1702739870.9287503,167020,0.0
1702739877.7924042,168690,0.0
1702739878.036036,168750,0.0
1702739878.7748935,168930,0.0
1702739879.8763633,169200,0.0
1702739880.6316867,169385,0.0
1702739881.3882663,169570,0.0
1702739883.8901987,170185,0.0
1702739890.4309776,171815,0.0
1702739893.6764927,172630,0.0
1702739895.229734,173000,0.0
1702739910.2372923,176670,0.0
1702739910.6577868,176775,0.0
1702739913.2985845,177420,0.0
1702739919.2039907,178860,0.0
1702739922.8918803,179770,0.0
1702739924.6136599,180190,0.0
1702739936.832104,183150,0.0
1702739937.432713,183300,0.0
1702739939.6022463,183840,0.0
1702739941.2873929,184255,0.0
1702739948.4391623,186015,0.0
1702739954.3197672,187450,0.0
1702739959.8716123,188825,0.0
1702739962.1390421,189385,0.0
1702739973.8368533,192280,0.0
1702739979.2382677,193605,0.0
1702739981.689758,194205,0.0
1702739984.5379844,194910,0.0
1702739990.928637,196485,0.0
1702739999.133139,198515,0.0
1702740003.2890062,199550,0.0
1702740005.529184,200105,0.0
1702740011.0975835,201485,0.0
1702740015.1926908,202505,0.0
1702740018.62773,203340,0.0
1702740019.7158973,203605,0.0
1702740021.2010348,203970,0.0
1702740026.201775,205205,0.0
1702740030.8890984,206360,0.0
1702740036.374873,207700,0.0
1702740048.4837713,210675,0.0
1702740054.8439991,212255,0.0
1702740055.211381,212345,0.0
1702740059.5302145,213395,0.0
1702740076.495945,217595,1.0
1702740078.9426537,218200,1.0
1702740080.3986118,218560,1.0
1702740080.9474952,218695,1.0
1702740081.0306263,218715,1.0
1702740082.3535788,219030,1.0
1702740086.237998,219970,1.0
1702740087.8894176,220370,1.0
1702740090.478337,221005,1.0
1702740090.6209593,221040,1.0
1702740091.520868,221260,1.0
1702740092.6131463,221525,1.0
1702740103.02375,224085,1.0
1702740106.0492382,224825,1.0
1702740114.3256965,226865,1.0
1702740117.017159,227540,1.0
1702740120.062916,228295,1.0
1702740133.5695953,231595,1.0
1702740133.8939943,231675,1.0
1702740135.481479,232070,1.0
1702740153.5637944,236510,1.0
1702740160.4642017,238195,1.0
1702740161.839395,238530,1.0
1702740162.6233864,238725,1.0
1702740165.3735425,239415,1.0
1702740166.6907425,239740,1.0
1702740167.1563072,239855,1.0
1702740169.295996,240385,1.0
1702740171.3921962,240910,1.0
1702740172.315184,241140,1.0
1702740178.1659029,242615,1.0
1702740193.401346,246365,1.0
1702740195.0398786,246760,1.0
1702740197.637716,247390,1.0
1702740208.5274355,250035,1.0
1702740209.555858,250285,1.0
1702740211.7832117,250830,1.0
1702740212.4022882,250980,1.0
1702740225.3322423,254100,1.0
1702740228.408639,254900,1.0
1702740231.3770487,255675,1.0
1702740233.1292212,256140,1.0
1702740245.0154197,258995,1.0
1702740249.2609475,260010,1.0
1702740255.3452132,261465,1.0
1702740256.637275,261770,1.0
1702740259.8795197,262555,1.0
1702740263.3660383,263415,1.0
1702740267.871965,264535,1.0
1702740268.5372157,264700,1.0
1702740271.664793,265465,1.0
1702740271.9733052,265540,1.0
1702740279.2632632,267345,1.0
1702740284.0782478,268535,1.0
1702740284.2998827,268590,1.0
1702740287.2758293,269315,1.0
1702740288.1777072,269535,1.0
1702740292.5981064,270620,1.0
1702740304.1815162,273460,1.0
1702740306.5098593,274040,1.0
1702740309.1120343,274690,1.0
1702740310.034772,274915,1.0
1702740316.5003607,276500,1.0
1702740321.4498706,277720,1.0
