Wall time,Step,Value
1702541677.5906675,215,0.0
1702541678.9562404,840,0.0
1702541679.6203423,1150,0.0
1702541682.257026,2375,0.0
1702541682.902543,2685,0.0
1702541683.3390303,2900,0.0
1702541683.4101334,2935,0.0
1702541684.0521986,3240,0.0
1702541685.770988,4045,0.0
1702541687.9692924,5075,0.0
1702541691.3972695,6670,0.0
1702541691.9668276,6930,1.0
1702541692.51263,7185,1.0
1702541695.7440634,8675,1.0
1702541695.776312,8690,1.0
1702541697.2928586,9390,1.0
1702541701.9219413,11540,1.0
1702541702.8286216,11950,1.0
1702541703.8914862,12430,1.0
1702541703.9027905,12435,1.0
1702541706.095035,13430,1.0
1702541712.0649648,16155,1.0
1702541712.2397892,16235,1.0
1702541712.8809562,16530,1.0
1702541716.246631,18095,1.0
1702541716.26835,18105,1.0
1702541723.7644138,21590,1.0
1702541724.6697116,22005,1.0
1702541725.6718311,22465,1.0
1702541725.851757,22550,1.0
1702541730.8542316,24860,1.0
1702541732.6209784,25675,1.0
1702541734.8732457,26730,1.0
1702541738.9823651,28620,1.0
1702541741.0078964,29540,1.0
1702541741.927819,29955,1.0
1702541744.21173,31005,1.0
1702541749.6729546,33500,1.0
1702541749.803524,33560,1.0
1702541751.366348,34275,1.0
1702541752.594454,34835,1.0
1702541754.677304,35780,1.0
1702541758.000833,37305,1.0
1702541758.0352793,37320,1.0
1702541761.6785922,38995,1.0
1702541762.0294168,39170,1.0
1702541764.4202425,40335,1.0
1702541765.562334,40905,1.0
1702541765.98368,41110,1.0
1702541768.7808926,42495,1.0
1702541768.8835137,42545,1.0
1702541772.6194346,44395,1.0
1702541773.1945639,44680,1.0
1702541776.479508,46305,1.0
1702541778.7714832,47345,1.0
1702541779.7226367,47775,1.0
1702541781.298353,48495,1.0
1702541788.936425,52000,1.0
1702541789.7984924,52400,1.0
1702541790.2695875,52615,1.0
1702541794.396616,54530,1.0
1702541795.0742445,54835,1.0
1702541795.6398985,55105,1.0
1702541801.19922,57665,1.0
1702541801.5766013,57835,1.0
1702541805.9366415,59850,1.0
1702541805.9919136,59875,1.0
1702541808.0441098,60825,1.0
1702541809.3967237,61455,1.0
1702541815.7891035,64390,1.0
1702541817.4579175,65175,1.0
1702541817.7426622,65310,1.0
1702541823.7816937,68105,1.0
1702541831.1226728,71475,1.0
1702541835.2095034,73345,1.0
1702541836.4447799,73900,1.0
1702541837.48486,74370,1.0
1702541844.005367,77370,1.0
1702541847.179658,78825,1.0
1702541851.0208778,80585,1.0
1702541859.154246,84290,1.0
1702541861.4341872,85335,1.0
1702541861.7689586,85490,1.0
1702541864.1744475,86590,1.0
1702541864.4201386,86700,1.0
1702541866.6674032,87720,1.0
1702541866.8219244,87790,1.0
1702541876.6488898,92260,1.0
1702541888.4431243,97660,1.0
1702541889.6258366,98205,1.0
