Wall time,Step,Value
1702597157.826656,215,0.0
1702597161.5536454,840,0.0
1702597163.3778572,1150,0.0
1702597170.5918875,2375,0.0
1702597172.421481,2685,0.0
1702597173.6893365,2900,0.0
1702597173.894086,2935,0.0
1702597175.6855824,3240,0.0
1702597180.4399567,4045,0.0
1702597186.5439897,5075,0.0
1702597195.9448237,6670,0.0
1702597197.476845,6930,0.0
1702597198.9811454,7185,0.0
1702597207.7598076,8675,0.0
1702597207.8484163,8690,0.0
1702597211.9705522,9390,0.0
1702597224.6035433,11540,0.0
1702597227.033008,11950,0.0
1702597229.868892,12430,0.0
1702597229.8988216,12435,0.0
1702597235.7485595,13430,0.0
1702597251.7761497,16155,0.0
1702597252.246608,16235,0.0
1702597253.978113,16530,0.0
1702597263.2898214,18095,0.0
1702597263.3492694,18105,0.0
1702597283.96437,21590,0.0
1702597286.4129672,22005,0.0
1702597289.1270564,22465,0.0
1702597289.6545637,22550,0.0
1702597303.3633235,24860,1.0
1702597308.1602845,25675,1.0
1702597314.3602638,26730,2.0
1702597325.517958,28620,2.0
1702597330.9662447,29540,2.0
1702597333.4335816,29955,2.0
1702597339.6640568,31005,2.0
1702597354.453951,33500,2.0
1702597354.8108454,33560,2.0
1702597359.075947,34275,2.0
1702597362.4076512,34835,2.0
1702597368.055138,35780,2.0
1702597377.1109421,37305,2.0
1702597377.1996264,37320,2.0
1702597387.115077,38995,2.0
1702597388.1583548,39170,2.0
1702597395.0421588,40335,3.0
1702597398.4185183,40905,3.0
1702597399.632441,41110,3.0
1702597407.765942,42495,3.0
1702597408.0627525,42545,3.0
1702597418.9474475,44395,3.0
1702597420.6349542,44680,3.0
1702597430.2668052,46305,3.0
1702597436.4155009,47345,3.0
1702597438.96806,47775,3.0
1702597443.1907258,48495,3.0
1702597463.6450775,52000,3.0
1702597465.9707594,52400,3.0
1702597467.224882,52615,3.0
1702597478.4356744,54530,3.0
1702597480.19437,54835,3.0
1702597481.7360692,55105,3.0
1702597496.6365979,57665,3.0
1702597497.629306,57835,3.0
1702597509.3866346,59850,3.0
1702597509.532696,59875,3.0
1702597515.1165695,60825,3.0
1702597518.8034523,61455,3.0
1702597535.9428706,64390,3.0
1702597540.5219278,65175,3.0
1702597541.3049033,65310,3.0
1702597557.6395507,68105,3.0
1702597577.2599664,71475,3.0
1702597588.238275,73345,3.0
1702597591.4824762,73900,3.0
1702597594.239165,74370,3.0
1702597611.7832623,77370,3.0
1702597620.20466,78825,3.0
1702597630.4217603,80585,4.0
1702597652.17486,84290,4.0
1702597658.3274515,85335,4.0
1702597659.2280798,85490,4.0
1702597665.6838543,86590,4.0
1702597666.3280578,86700,4.0
1702597672.2219589,87720,4.0
1702597672.6287954,87790,4.0
1702597698.7478392,92260,5.0
1702597730.3837743,97660,5.0
1702597733.5775652,98205,5.0
1702597736.2317665,98660,5.0
1702597743.958622,99980,5.0
1702597745.6631372,100270,5.0
1702597745.928862,100315,5.0
1702597751.2656376,101225,5.0
1702597753.589175,101620,5.0
1702597756.9997602,102205,5.0
1702597759.9210994,102700,5.0
1702597761.0669417,102895,5.0
1702597766.940878,103900,5.0
1702597767.0272346,103915,5.0
1702597769.1698802,104280,5.0
1702597775.7551358,105405,5.0
1702597777.6336825,105725,5.0
1702597780.1979604,106165,5.0
1702597782.7893555,106600,5.0
1702597798.226997,109245,6.0
1702597809.8662138,111230,6.0
1702597812.3544765,111655,6.0
1702597813.1650627,111795,6.0
1702597836.0345848,115695,6.0
1702597836.3268037,115745,6.0
1702597840.3416734,116435,6.0
1702597842.5207431,116810,6.0
1702597844.460529,117140,6.0
1702597847.7593634,117705,6.0
1702597851.5494812,118355,6.0
1702597852.467842,118510,6.0
1702597865.512474,120740,6.0
1702597869.4882078,121415,6.0
1702597869.5489283,121425,6.0
1702597870.6623824,121615,6.0
1702597879.3726199,123110,6.0
1702597882.4601095,123640,6.0
1702597888.5080283,124675,6.0
1702597897.8587165,126270,6.0
1702597901.8882096,126960,6.0
1702597914.188454,129065,6.0
1702597915.207162,129240,6.0
1702597917.3603218,129610,6.0
1702597928.5061681,131520,6.0
1702597942.9503603,133990,6.0
1702597942.9798276,133995,6.0
1702597953.3993766,135775,7.0
1702597963.7109885,137530,7.0
1702597966.6095133,138020,7.0
1702597967.6229794,138195,7.0
1702597973.0803487,139130,7.0
1702597975.72446,139585,7.0
1702597991.0269299,142195,7.0
1702597994.065598,142720,7.0
1702598006.533116,144855,8.0
1702598007.2903945,144985,8.0
1702598009.2208607,145315,8.0
1702598013.2825959,146010,8.0
1702598015.0902,146320,8.0
1702598021.1972373,147360,8.0
1702598025.2804356,148060,8.0
1702598031.6452873,149150,8.0
1702598036.7841773,150030,8.0
1702598037.5341756,150160,8.0
