Wall time,Step,Value
1702558213.8251657,215,0.0
1702558216.3820703,840,0.0
1702558217.6201808,1150,0.0
1702558222.5369387,2375,0.0
1702558223.7729502,2685,0.0
1702558224.637611,2900,0.0
1702558224.7770834,2935,0.0
1702558226.016886,3240,0.0
1702558229.268049,4045,0.0
1702558233.4623477,5075,0.0
1702558239.9425933,6670,0.0
1702558240.9863136,6930,0.0
1702558242.0174146,7185,0.0
1702558248.0568025,8675,0.0
1702558248.1150513,8690,0.0
1702558250.933123,9390,0.0
1702558259.5748491,11540,1.0
1702558261.2135842,11950,1.0
1702558263.1477768,12430,1.0
1702558263.1682372,12435,1.0
1702558267.1853764,13430,1.0
1702558278.1426258,16155,1.0
1702558278.4563928,16235,1.0
1702558279.628741,16530,1.0
1702558285.9500794,18095,2.0
1702558285.9892123,18105,2.0
1702558299.9579794,21590,2.0
1702558301.6190798,22005,2.0
1702558303.479118,22465,2.0
1702558303.8183386,22550,2.0
1702558313.1293294,24860,2.0
1702558316.4372666,25675,2.0
1702558320.7150452,26730,2.0
1702558328.3358471,28620,3.0
1702558332.0472848,29540,3.0
1702558333.693029,29955,3.0
1702558337.9310539,31005,4.0
1702558347.9847665,33500,4.0
1702558348.2261724,33560,4.0
1702558351.0919974,34275,4.0
1702558353.3550258,34835,4.0
1702558357.225781,35780,4.0
1702558363.3649628,37305,5.0
1702558363.425478,37320,5.0
1702558370.17735,38995,5.0
1702558370.866776,39170,5.0
1702558375.6003237,40335,5.0
1702558377.8894267,40905,5.0
1702558378.7234504,41110,5.0
1702558384.328445,42495,5.0
1702558384.528231,42545,5.0
1702558391.9272826,44395,5.0
1702558393.06545,44680,5.0
1702558399.6133907,46305,6.0
1702558403.845914,47345,6.0
1702558405.5895863,47775,6.0
1702558408.557969,48495,6.0
1702558422.6697335,52000,8.0
1702558424.2700944,52400,8.0
1702558425.129159,52615,8.0
1702558432.8568597,54530,8.0
1702558434.0930743,54835,8.0
1702558435.1610627,55105,8.0
1702558445.4918766,57665,8.0
1702558446.1668618,57835,8.0
1702558454.2333653,59850,8.0
1702558454.331337,59875,8.0
1702558458.1600153,60825,8.0
1702558460.7073648,61455,8.0
1702558472.5577495,64390,8.0
1702558475.7721672,65175,8.0
1702558476.330969,65310,8.0
1702558487.7197437,68105,8.0
1702558501.3911128,71475,8.0
1702558508.959415,73345,8.0
1702558511.2361147,73900,8.0
1702558513.1408644,74370,8.0
1702558525.34542,77370,8.0
1702558531.2619014,78825,9.0
1702558538.4220634,80585,9.0
1702558553.466493,84290,9.0
1702558557.7897873,85335,9.0
1702558558.411986,85490,9.0
1702558562.85567,86590,10.0
1702558563.3027694,86700,10.0
1702558567.483375,87720,10.0
1702558567.7677288,87790,10.0
1702558585.907484,92260,10.0
1702558607.9929225,97660,10.0
1702558610.2059038,98205,10.0
1702558612.051966,98660,10.0
1702558617.4175284,99980,10.0
1702558618.5913959,100270,10.0
1702558618.77476,100315,10.0
1702558622.5323699,101225,10.0
1702558624.123659,101620,10.0
1702558626.532246,102205,10.0
1702558628.548259,102700,10.0
1702558629.3494487,102895,10.0
1702558633.4192815,103900,10.0
1702558633.4797904,103915,10.0
1702558634.947629,104280,10.0
1702558639.4577014,105405,10.0
1702558640.7303813,105725,10.0
1702558642.52116,106165,10.0
1702558644.269726,106600,10.0
1702558654.9995081,109245,10.0
1702558663.095416,111230,11.0
1702558664.7816272,111655,11.0
1702558665.3410726,111795,11.0
1702558681.089852,115695,12.0
1702558681.289742,115745,12.0
1702558684.073669,116435,12.0
1702558685.598399,116810,12.0
1702558686.9101346,117140,12.0
1702558689.1860147,117705,12.0
1702558691.8327792,118355,12.0
1702558692.4571016,118510,12.0
1702558701.4478827,120740,12.0
1702558704.1994414,121415,12.0
1702558704.240873,121425,12.0
1702558705.0096858,121615,12.0
1702558711.1303678,123110,12.0
1702558713.306941,123640,12.0
1702558717.5320501,124675,12.0
1702558724.0301049,126270,12.0
1702558726.7975566,126960,12.0
1702558735.2953281,129065,12.0
1702558735.9837313,129240,12.0
1702558737.4622014,129610,12.0
1702558745.149277,131520,13.0
1702558755.0521307,133990,13.0
1702558755.0719404,133995,13.0
1702558762.2701998,135775,13.0
1702558769.3676853,137530,13.0
1702558771.3386803,138020,13.0
1702558772.0521212,138195,14.0
1702558775.8392656,139130,14.0
1702558777.6972575,139585,14.0
1702558788.275034,142195,14.0
1702558790.4327545,142720,14.0
1702558799.1884165,144855,14.0
1702558799.7358449,144985,14.0
1702558801.099714,145315,14.0
1702558803.9226992,146010,14.0
1702558805.2062702,146320,14.0
1702558809.4659135,147360,14.0
1702558812.2966626,148060,14.0
1702558816.7634978,149150,14.0
1702558820.3207684,150030,14.0
1702558820.8464584,150160,14.0
1702558823.7746856,150875,14.0
1702558826.8780034,151640,14.0
1702558829.758786,152355,14.0
1702558832.6828732,153065,14.0
1702558834.6015565,153535,14.0
1702558834.881772,153605,14.0
1702558848.882683,157035,14.0
1702558849.6394558,157220,14.0
1702558858.5438116,159405,14.0
1702558859.665978,159685,14.0
1702558865.1493587,161040,14.0
1702558869.75797,162180,14.0
1702558871.928964,162715,14.0
1702558874.2568364,163290,14.0
1702558876.3791845,163815,14.0
1702558879.0456104,164475,14.0
1702558879.2069433,164515,14.0
1702558881.9273407,165175,14.0
1702558884.9222507,165910,14.0
1702558888.8570955,166880,14.0
1702558889.421729,167020,14.0
1702558896.2240849,168690,14.0
1702558896.472023,168750,14.0
1702558897.2070863,168930,14.0
1702558898.3365505,169200,14.0
1702558899.089543,169385,14.0
1702558899.848438,169570,14.0
1702558902.3778923,170185,14.0
1702558909.0167668,171815,14.0
1702558912.2951553,172630,14.0
1702558913.7942078,173000,14.0
1702558928.7921815,176670,14.0
1702558929.21817,176775,14.0
1702558931.842426,177420,14.0
1702558937.6977608,178860,14.0
1702558941.380193,179770,14.0
1702558943.1031437,180190,14.0
1702558955.1187527,183150,14.0
1702558955.73856,183300,14.0
1702558957.9460351,183840,14.0
1702558959.630323,184255,14.0
1702558966.7354734,186015,14.0
1702558972.5727634,187450,14.0
1702558978.1782873,188825,14.0
1702558980.4631119,189385,14.0
1702558992.2314477,192280,14.0
1702558997.6738937,193605,14.0
1702559000.131297,194205,14.0
1702559003.0489106,194910,14.0
1702559009.4419203,196485,14.0
1702559017.658194,198515,14.0
1702559021.8542306,199550,14.0
1702559024.138345,200105,14.0
1702559029.7544346,201485,14.0
1702559033.929646,202505,14.0
1702559037.3368556,203340,14.0
1702559038.4134328,203605,14.0
1702559039.8966827,203970,14.0
1702559044.938654,205205,14.0
1702559049.6602302,206360,14.0
1702559055.0658386,207700,14.0
1702559067.1275089,210675,15.0
1702559073.5557764,212255,15.0
1702559073.923979,212345,15.0
1702559078.237963,213395,15.0
1702559095.4443688,217595,15.0
1702559097.885791,218200,15.0
1702559099.3535402,218560,15.0
1702559099.9191313,218695,15.0
1702559100.0033743,218715,15.0
1702559101.2770703,219030,15.0
1702559105.0437284,219970,15.0
1702559106.6612866,220370,15.0
1702559109.2020488,221005,16.0
1702559109.342215,221040,16.0
1702559110.231936,221260,16.0
1702559111.3276074,221525,16.0
1702559121.7756362,224085,16.0
1702559124.7906492,224825,16.0
1702559133.1391878,226865,17.0
1702559135.8914664,227540,17.0
1702559138.9946206,228295,17.0
1702559152.431202,231595,17.0
1702559152.759154,231675,17.0
1702559154.3711972,232070,17.0
1702559172.5848062,236510,17.0
1702559179.4029562,238195,17.0
1702559180.7535353,238530,17.0
1702559181.5438378,238725,17.0
1702559184.342937,239415,17.0
1702559185.663047,239740,17.0
1702559186.1275458,239855,17.0
1702559188.3208005,240385,17.0
1702559190.4339416,240910,17.0
1702559191.389816,241140,18.0
1702559197.3707855,242615,18.0
1702559212.657535,246365,18.0
1702559214.2722168,246760,18.0
1702559216.8752453,247390,18.0
1702559227.690116,250035,18.0
1702559228.7176614,250285,18.0
1702559230.9226542,250830,18.0
1702559231.537853,250980,18.0
1702559244.2673466,254100,19.0
1702559247.4992957,254900,19.0
1702559250.6578302,255675,19.0
1702559252.5347195,256140,19.0
1702559264.1994212,258995,19.0
1702559268.3333626,260010,19.0
1702559274.2360966,261465,19.0
1702559275.499439,261770,19.0
1702559278.7194564,262555,19.0
1702559282.192567,263415,20.0
1702559286.7290611,264535,20.0
1702559287.433415,264700,20.0
1702559290.8195748,265465,20.0
1702559291.1508923,265540,20.0
1702559299.2743692,267345,20.0
1702559304.1463232,268535,20.0
1702559304.3721151,268590,20.0
1702559307.397207,269315,20.0
1702559308.2919204,269535,20.0
1702559312.7426913,270620,20.0
1702559324.2771907,273460,21.0
1702559326.6279602,274040,21.0
1702559329.279711,274690,21.0
1702559330.1948314,274915,21.0
1702559336.681594,276500,21.0
1702559341.6718605,277720,21.0
1702559341.83462,277760,21.0
1702559345.1295624,278570,21.0
1702559346.201924,278835,21.0
1702559357.788364,281690,21.0
1702559361.2315419,282540,21.0
1702559361.5179358,282610,21.0
1702559363.2962778,283045,21.0
1702559366.9851103,283940,21.0
1702559367.642772,284105,21.0
1702559377.646218,286530,21.0
1702559381.2734196,287425,21.0
1702559400.7059186,292205,21.0
1702559403.1152306,292785,21.0
1702559406.4219818,293600,21.0
1702559406.973408,293735,21.0
1702559407.3226569,293820,21.0
1702559417.4474082,296325,21.0
1702559418.3994288,296560,21.0
1702559420.8616245,297165,21.0
1702559425.0822957,298205,21.0
1702559425.6967273,298355,21.0
1702559436.0670524,300900,21.0
1702559436.1908064,300930,21.0
1702559436.6319518,301040,21.0
1702559438.4647102,301490,21.0
1702559442.1023786,302380,21.0
1702559456.9710903,306030,21.0
1702559458.4249642,306385,21.0
1702559461.7312694,307195,21.0
1702559466.6946099,308405,21.0
1702559476.0450916,310700,21.0
1702559477.6550694,311100,21.0
1702559483.6840062,312585,21.0
1702559484.3132198,312740,21.0
1702559490.9511735,314375,22.0
1702559494.0196106,315125,22.0
1702559497.998487,316105,22.0
1702559503.9192488,317570,22.0
1702559507.1530514,318360,22.0
1702559511.0668838,319330,22.0
1702559524.496944,322610,22.0
1702559527.8489525,323440,22.0
1702559531.959862,324450,22.0
1702559540.1921782,326465,22.0
1702559546.4777284,328010,23.0
1702559547.331454,328220,23.0
1702559555.6824217,330250,23.0
1702559560.7532718,331495,23.0
1702559570.738956,333940,23.0
1702559574.586098,334885,23.0
1702559575.4899263,335110,24.0
1702559584.0541985,337205,24.0
1702559600.9345899,341320,24.0
1702559601.3022172,341410,24.0
1702559603.2896218,341895,24.0
1702559604.3410218,342150,24.0
1702559607.6361954,342955,24.0
1702559619.50313,345860,24.0
1702559619.8098025,345930,24.0
1702559625.3403876,347280,24.0
1702559631.4528072,348600,24.0
1702559633.4459126,348995,24.0
1702559636.3791864,349580,24.0
1702559650.0773926,352315,24.0
1702559653.0387955,352905,24.0
1702559654.9830682,353285,24.0
1702559661.5137591,354580,24.0
1702559663.56086,354985,24.0
1702559674.4473922,357145,24.0
1702559677.4489121,357775,24.0
1702559677.97647,357905,24.0
1702559680.396443,358485,24.0
1702559684.7010288,359535,24.0
1702559685.7499976,359790,24.0
1702559686.3255918,359900,24.0
1702559687.1576045,360065,24.0
1702559687.79,360190,24.0
1702559694.3818257,361490,24.0
1702559694.4329555,361500,24.0
1702559697.043396,362010,24.0
1702559697.1196907,362025,24.0
1702559701.018229,362795,24.0
1702559705.1690536,363620,24.0
1702559709.003135,364370,24.0
1702559712.431087,365050,25.0
1702559716.7050216,365900,25.0
1702559732.2266078,368975,25.0
1702559733.4169655,369210,25.0
1702559734.9204187,369510,25.0
1702559735.4956117,369625,25.0
1702559742.134662,370940,25.0
1702559758.5067778,374510,25.0
1702559764.0548682,375860,25.0
1702559770.093084,377350,25.0
1702559770.4534051,377440,25.0
1702559772.1038527,377840,25.0
1702559779.4477973,379645,25.0
1702559785.3877232,381095,25.0
1702559789.727308,382160,25.0
1702559790.7741327,382415,25.0
1702559793.705244,383135,25.0
