Wall time,Step,Value
1702643301.112828,215,0.0
1702643304.8812945,840,0.0
1702643306.7420862,1150,0.0
1702643314.048705,2375,0.0
1702643315.900223,2685,0.0
1702643317.1821702,2900,0.0
1702643317.3930101,2935,0.0
1702643319.232249,3240,0.0
1702643323.9430182,4045,0.0
1702643329.994672,5075,0.0
1702643339.2330174,6670,0.0
1702643340.8102274,6930,0.0
1702643342.2232213,7185,0.0
1702643351.1608305,8675,0.0
1702643351.2450483,8690,0.0
1702643355.1328294,9390,0.0
1702643367.201534,11540,0.0
1702643369.46927,11950,0.0
1702643372.1578386,12430,0.0
1702643372.1874807,12435,0.0
1702643378.1062772,13430,0.0
1702643394.2948709,16155,0.0
1702643394.7668538,16235,0.0
1702643396.5152645,16530,0.0
1702643405.8639677,18095,0.0
1702643405.9329638,18105,0.0
1702643426.9353204,21590,0.0
1702643429.4541266,22005,0.0
1702643432.2071223,22465,0.0
1702643432.719951,22550,0.0
1702643446.5021906,24860,0.0
1702643451.3673866,25675,0.0
1702643457.6843607,26730,0.0
1702643468.9319687,28620,0.0
1702643474.4421363,29540,0.0
1702643476.9045188,29955,0.0
1702643483.2037292,31005,0.0
1702643497.9872077,33500,0.0
1702643498.349888,33560,0.0
1702643502.669059,34275,0.0
1702643506.0434008,34835,0.0
1702643511.7571716,35780,0.0
1702643520.8579845,37305,0.0
1702643520.9479012,37320,0.0
1702643531.0198162,38995,0.0
1702643532.0701907,39170,0.0
1702643539.0798643,40335,0.0
1702643542.4445477,40905,0.0
1702643543.6462412,41110,0.0
1702643552.3546412,42495,0.0
1702643552.732752,42545,0.0
1702643566.591469,44395,0.0
1702643568.7124045,44680,0.0
1702643580.7837343,46305,0.0
1702643587.4750202,47345,0.0
1702643590.0542626,47775,0.0
1702643595.2343142,48495,0.0
1702643619.398737,52000,0.0
1702643622.3898573,52400,0.0
1702643624.0150769,52615,0.0
1702643636.6058085,54530,0.0
1702643638.821632,54835,0.0
1702643640.8348985,55105,0.0
1702643659.9388635,57665,0.0
1702643661.203752,57835,0.0
1702643674.5836413,59850,0.0
1702643674.7347903,59875,0.0
1702643680.4731686,60825,0.0
1702643684.2531707,61455,0.0
1702643704.9888668,64390,0.0
1702643709.917472,65175,0.0
1702643710.7281075,65310,0.0
1702643730.4783854,68105,0.0
1702643750.454819,71475,0.0
1702643761.6141322,73345,0.0
1702643764.9139483,73900,1.0
1702643767.703846,74370,1.0
1702643788.5604658,77370,1.0
1702643797.4147456,78825,2.0
1702643809.4679797,80585,2.0
1702643836.0771294,84290,2.0
1702643843.7248702,85335,2.0
1702643844.873981,85490,2.0
1702643851.6505718,86590,2.0
1702643852.3161347,86700,2.0
1702643858.3545957,87720,2.0
1702643858.7739472,87790,2.0
1702643891.8235424,92260,2.0
1702643929.703719,97660,2.0
1702643933.0434248,98205,2.0
1702643935.76531,98660,2.0
1702643944.6353257,99980,2.0
1702643946.8059752,100270,2.0
1702643947.140959,100315,2.0
1702643953.1880798,101225,2.0
1702643955.5512655,101620,2.0
1702643959.0473337,102205,2.0
1702643962.5612833,102700,2.0
1702643964.024141,102895,2.0
1702643970.7627501,103900,2.0
1702643970.8502488,103915,2.0
1702643972.9878924,104280,2.0
1702643979.7375064,105405,2.0
1702643981.6520557,105725,2.0
1702643984.275722,106165,2.0
1702643986.8413732,106600,2.0
1702644004.6779454,109245,2.0
1702644016.5498776,111230,2.0
1702644019.082294,111655,2.0
1702644019.9178445,111795,2.0
1702644045.7663066,115695,2.0
1702644046.1328502,115745,2.0
1702644051.3169892,116435,2.0
1702644054.1409726,116810,2.0
1702644056.1503568,117140,2.0
1702644059.517479,117705,2.0
1702644063.3706098,118355,2.0
1702644064.300724,118510,2.0
1702644079.5334523,120740,2.0
1702644084.549742,121415,2.0
1702644084.6232748,121425,2.0
1702644086.017897,121615,2.0
1702644097.1330278,123110,2.0
1702644100.961865,123640,2.0
1702644107.2088878,124675,2.0
1702644117.4392712,126270,2.0
1702644122.5698836,126960,2.0
1702644135.8025687,129065,2.0
1702644136.847512,129240,2.0
1702644139.3631368,129610,2.0
1702644152.9129364,131520,2.0
1702644171.304704,133990,2.0
1702644171.3417413,133995,2.0
1702644183.2718253,135775,2.0
1702644196.3103118,137530,2.0
1702644199.992202,138020,2.0
1702644201.2864194,138195,2.0
1702644208.2680774,139130,2.0
1702644211.6339316,139585,2.0
1702644230.290946,142195,2.0
1702644234.0669045,142720,2.0
1702644247.870484,144855,2.0
1702644248.6511133,144985,2.0
1702644250.6157334,145315,2.0
1702644254.9369547,146010,2.0
1702644257.2284906,146320,2.0
1702644264.7657242,147360,2.0
1702644268.9446256,148060,2.0
1702644275.4140484,149150,2.0
1702644281.2145586,150030,2.0
1702644282.1819804,150160,2.0
1702644287.4806137,150875,2.0
1702644292.3477185,151640,2.0
1702644296.6299624,152355,2.0
1702644301.351916,153065,2.0
1702644304.864216,153535,2.0
1702644305.3896186,153605,2.0
1702644326.554706,157035,2.0
1702644327.6722293,157220,2.0
1702644340.6466453,159405,2.0
1702644342.286838,159685,2.0
1702644350.3156834,161040,2.0
1702644357.073154,162180,2.0
1702644360.3011737,162715,2.0
1702644363.7395444,163290,2.0
1702644367.6279836,163815,2.0
1702644372.5456648,164475,2.0
1702644372.8441513,164515,2.0
1702644376.9446042,165175,2.0
1702644381.2530227,165910,2.0
1702644388.1859155,166880,2.0
1702644389.2253034,167020,2.0
1702644400.9128006,168690,2.0
1702644401.2717073,168750,2.0
1702644402.349395,168930,2.0
1702644403.9679117,169200,2.0
1702644405.0620828,169385,2.0
1702644406.1496017,169570,2.0
1702644409.8267329,170185,2.0
1702644419.6514888,171815,2.0
1702644424.484087,172630,2.0
1702644426.6961715,173000,2.0
1702644451.2451458,176670,2.0
1702644451.8975863,176775,2.0
1702644455.806342,177420,2.0
1702644464.5203664,178860,2.0
1702644470.8011198,179770,2.0
1702644473.9863472,180190,2.0
1702644495.598314,183150,2.0
1702644496.7537272,183300,2.0
1702644500.7384524,183840,2.0
1702644503.2609525,184255,2.0
1702644514.3903184,186015,2.0
1702644523.1524515,187450,2.0
1702644532.3565593,188825,2.0
1702644536.8521538,189385,2.0
1702644560.2448876,192280,2.0
