Wall time,Step,Value
1702526606.017827,215,0.0
1702526607.6185772,840,0.0
1702526608.4214325,1150,0.0
1702526611.5344403,2375,0.0
1702526612.3161142,2685,0.0
1702526612.8566732,2900,0.0
1702526612.9434023,2935,0.0
1702526613.7297406,3240,0.0
1702526615.7787657,4045,0.0
1702526618.398947,5075,0.0
1702526622.4628296,6670,0.0
1702526623.1318686,6930,0.0
1702526623.777263,7185,0.0
1702526627.5333478,8675,0.0
1702526627.5715296,8690,0.0
1702526629.343188,9390,0.0
1702526634.785696,11540,0.0
1702526635.8331194,11950,0.0
1702526637.0466502,12430,0.0
1702526637.0592384,12435,0.0
1702526639.6025906,13430,0.0
1702526646.468878,16155,0.0
1702526646.6625543,16235,0.0
1702526647.3995938,16530,0.0
1702526651.3586783,18095,0.0
1702526651.3833678,18105,0.0
1702526660.2091863,21590,0.0
1702526661.2364533,22005,0.0
1702526662.3978956,22465,0.0
1702526662.6109147,22550,0.0
1702526668.462653,24860,0.0
1702526670.5355356,25675,0.0
1702526673.1995533,26730,0.0
1702526677.9442506,28620,0.0
1702526680.2472894,29540,0.0
1702526681.3008282,29955,0.0
1702526683.9264534,31005,0.0
1702526690.259783,33500,0.0
1702526690.4096096,33560,0.0
1702526692.2119055,34275,0.0
1702526693.6044042,34835,0.0
1702526695.9995553,35780,0.0
1702526699.8455539,37305,0.0
1702526699.8842566,37320,0.0
1702526704.103662,38995,0.0
1702526704.5389113,39170,0.0
1702526707.5072541,40335,0.0
1702526708.948355,40905,0.0
1702526709.4640782,41110,0.0
1702526712.9744043,42495,0.0
1702526713.1006362,42545,0.0
1702526717.8273683,44395,0.0
1702526718.5607338,44680,0.0
1702526722.704232,46305,1.0
1702526725.3120413,47345,1.0
1702526726.3844316,47775,1.0
1702526728.2102828,48495,1.0
1702526737.2049818,52000,1.0
1702526738.2259085,52400,1.0
1702526738.758259,52615,1.0
1702526743.655527,54530,1.0
1702526744.4118686,54835,1.0
1702526745.09543,55105,1.0
1702526751.649546,57665,1.0
1702526752.0891793,57835,1.0
1702526757.2912197,59850,1.0
1702526757.354979,59875,1.0
1702526759.7760665,60825,1.0
1702526761.3922043,61455,1.0
1702526768.9199414,64390,1.0
1702526770.8902318,65175,1.0
1702526771.2337546,65310,1.0
1702526778.3817332,68105,1.0
1702526787.0036564,71475,1.0
1702526791.7411911,73345,1.0
1702526793.179395,73900,1.0
1702526794.3676298,74370,1.0
1702526802.018445,77370,1.0
1702526805.7715156,78825,1.0
1702526810.2304776,80585,1.0
1702526819.632881,84290,1.0
1702526822.2733192,85335,1.0
1702526822.6571121,85490,1.0
1702526825.4685812,86590,1.0
1702526825.7459707,86700,1.0
1702526828.3475118,87720,1.0
1702526828.5277753,87790,1.0
1702526839.9445941,92260,1.0
1702526853.6615627,97660,1.0
1702526855.030887,98205,1.0
1702526856.1809618,98660,1.0
1702526859.5735526,99980,1.0
1702526860.3252943,100270,1.0
1702526860.438633,100315,1.0
1702526862.7496524,101225,1.0
1702526863.7677526,101620,1.0
1702526865.2709324,102205,1.0
1702526866.515109,102700,1.0
1702526867.0077477,102895,1.0
1702526869.5624301,103900,1.0
1702526869.600814,103915,1.0
1702526870.5274096,104280,1.0
1702526873.4236836,105405,2.0
1702526874.2491395,105725,2.0
1702526875.3689306,106165,2.0
1702526876.508527,106600,2.0
1702526883.2907047,109245,2.0
1702526888.3164804,111230,2.0
1702526889.3816447,111655,2.0
1702526889.739515,111795,2.0
1702526899.5805974,115695,2.0
1702526899.7094603,115745,2.0
1702526901.443616,116435,2.0
1702526902.4002602,116810,2.0
1702526903.2256474,117140,2.0
1702526904.648179,117705,2.0
1702526906.3411512,118355,2.0
1702526906.7384593,118510,2.0
1702526912.404523,120740,2.0
1702526914.129934,121415,2.0
1702526914.1563175,121425,2.0
1702526914.6273694,121615,2.0
1702526918.3934658,123110,2.0
1702526919.7333858,123640,2.0
1702526922.3855212,124675,2.0
1702526926.3871408,126270,2.0
1702526928.1050804,126960,2.0
1702526933.4646347,129065,2.0
1702526933.9092493,129240,2.0
1702526934.8633635,129610,2.0
1702526939.7024722,131520,2.0
1702526945.9790945,133990,2.0
1702526945.9913568,133995,2.0
1702526950.5027454,135775,2.0
1702526954.9065557,137530,2.0
1702526956.1332214,138020,2.0
1702526956.559911,138195,2.0
1702526958.9478543,139130,2.0
1702526960.1113334,139585,2.0
1702526966.763092,142195,2.0
1702526968.1269472,142720,2.0
1702526973.5733657,144855,2.0
1702526973.9103358,144985,2.0
1702526974.7631273,145315,2.0
1702526976.54431,146010,2.0
1702526977.3354845,146320,2.0
1702526979.982541,147360,2.0
1702526981.7850485,148060,2.0
1702526984.5670109,149150,3.0
1702526986.804965,150030,3.0
1702526987.1373942,150160,3.0
1702526988.9624295,150875,3.0
1702526990.8713293,151640,3.0
1702526992.7144208,152355,3.0
1702526994.540771,153065,3.0
1702526995.7402077,153535,3.0
1702526995.9433465,153605,3.0
1702527004.652058,157035,3.0
1702527005.13101,157220,3.0
1702527010.6422582,159405,3.0
1702527011.3487408,159685,3.0
1702527014.7688653,161040,3.0
1702527017.630925,162180,4.0
1702527018.9776714,162715,4.0
1702527020.4308627,163290,4.0
1702527021.7652411,163815,4.0
1702527023.4550788,164475,4.0
1702527023.554339,164515,4.0
1702527025.2451699,165175,4.0
1702527027.123699,165910,4.0
1702527029.5982976,166880,4.0
1702527029.9543886,167020,4.0
1702527034.1838567,168690,4.0
1702527034.3390198,168750,4.0
1702527034.7818663,168930,4.0
1702527035.4596193,169200,4.0
1702527035.9361806,169385,4.0
1702527036.407938,169570,4.0
1702527037.9669442,170185,4.0
1702527042.1411016,171815,4.0
1702527044.23121,172630,4.0
1702527045.1730938,173000,4.0
1702527054.5649512,176670,4.0
1702527054.8323069,176775,4.0
1702527056.470211,177420,4.0
1702527060.1376004,178860,4.0
1702527062.4682412,179770,4.0
1702527063.5612082,180190,4.0
1702527071.131979,183150,4.0
1702527071.5077245,183300,4.0
1702527072.8931732,183840,4.0
1702527073.9596856,184255,4.0
1702527078.4448135,186015,4.0
1702527082.1209948,187450,4.0
1702527085.5720596,188825,4.0
1702527086.9740856,189385,4.0
1702527094.2910407,192280,4.0
1702527097.6744175,193605,4.0
1702527099.2080915,194205,4.0
1702527101.0022805,194910,4.0
1702527104.9991522,196485,4.0
1702527110.185975,198515,4.0
1702527112.8755662,199550,4.0
1702527114.3051307,200105,4.0
1702527117.8506558,201485,4.0
1702527120.4750264,202505,4.0
1702527122.5993254,203340,4.0
1702527123.2607749,203605,4.0
1702527124.2006004,203970,4.0
1702527127.3137772,205205,4.0
1702527130.2513514,206360,4.0
1702527133.6144989,207700,4.0
1702527141.1514494,210675,4.0
1702527145.1236267,212255,4.0
1702527145.3544338,212345,4.0
1702527148.007428,213395,4.0
1702527158.6475744,217595,4.0
1702527160.1706738,218200,4.0
1702527161.0805585,218560,4.0
1702527161.4284592,218695,4.0
1702527161.480599,218715,4.0
1702527162.2865078,219030,4.0
1702527164.640887,219970,4.0
1702527165.6454065,220370,4.0
1702527167.218044,221005,4.0
1702527167.3059645,221040,4.0
1702527167.8710747,221260,4.0
1702527168.5386312,221525,4.0
1702527175.0332625,224085,4.0
1702527176.9100056,224825,4.0
1702527182.0140185,226865,4.0
1702527183.7034953,227540,4.0
1702527185.6350646,228295,4.0
1702527193.9912255,231595,4.0
1702527194.1972082,231675,4.0
1702527195.1941955,232070,4.0
1702527206.5152462,236510,4.0
1702527210.8210554,238195,4.0
1702527211.685461,238530,4.0
1702527212.1846447,238725,4.0
1702527213.9371753,239415,4.0
1702527214.7457926,239740,4.0
1702527215.0516603,239855,4.0
1702527216.4076152,240385,4.0
1702527217.7399364,240910,4.0
1702527218.317636,241140,4.0
1702527222.0714107,242615,4.0
1702527231.562627,246365,4.0
1702527232.5507488,246760,4.0
1702527234.1379402,247390,4.0
1702527240.8405335,250035,4.0
1702527241.461659,250285,4.0
1702527242.7919428,250830,4.0
1702527243.166979,250980,4.0
1702527251.036163,254100,4.0
1702527253.0326686,254900,4.0
1702527254.979186,255675,4.0
1702527256.161052,256140,4.0
1702527263.3831246,258995,4.0
1702527265.9440322,260010,4.0
1702527269.6396437,261465,4.0
1702527270.4160519,261770,4.0
1702527272.433382,262555,4.0
1702527274.6397655,263415,4.0
1702527277.476982,264535,4.0
1702527277.8948746,264700,4.0
1702527279.8473208,265465,4.0
1702527280.034463,265540,4.0
1702527284.6546838,267345,4.0
1702527287.7412107,268535,4.0
1702527287.8826637,268590,4.0
1702527289.7190077,269315,4.0
1702527290.2791257,269535,4.0
1702527293.0556314,270620,4.0
1702527300.3745575,273460,4.0
1702527301.865868,274040,4.0
1702527303.4984288,274690,4.0
1702527304.0754752,274915,4.0
1702527308.0908325,276500,4.0
1702527311.1846797,277720,4.0
1702527311.28418,277760,4.0
1702527313.3218906,278570,4.0
1702527313.9810512,278835,4.0
1702527321.199667,281690,4.0
1702527323.41058,282540,4.0
1702527323.5874362,282610,4.0
1702527324.6891832,283045,4.0
1702527326.9588692,283940,4.0
1702527327.3830228,284105,4.0
1702527333.5513785,286530,4.0
1702527335.8451054,287425,4.0
1702527347.936471,292205,4.0
1702527349.4305573,292785,4.0
1702527351.4993985,293600,4.0
1702527351.8405755,293735,4.0
1702527352.0544057,293820,4.0
1702527358.427271,296325,4.0
1702527359.0150254,296560,4.0
1702527360.5336356,297165,4.0
1702527363.1413462,298205,4.0
1702527363.5173116,298355,4.0
1702527370.001601,300900,4.0
1702527370.0784442,300930,4.0
1702527370.35816,301040,4.0
1702527371.515227,301490,4.0
1702527373.7652323,302380,4.0
1702527382.9239194,306030,4.0
1702527383.8096018,306385,4.0
1702527385.8245792,307195,4.0
1702527388.8271685,308405,4.0
1702527394.6222684,310700,5.0
1702527395.6258123,311100,5.0
1702527399.3910694,312585,5.0
1702527399.7839408,312740,5.0
1702527403.927086,314375,5.0
1702527405.8555088,315125,5.0
1702527408.3467634,316105,5.0
1702527412.061545,317570,5.0
1702527414.0512805,318360,5.0
1702527416.5036223,319330,5.0
1702527424.9400048,322610,5.0
1702527427.0739474,323440,5.0
1702527429.691564,324450,5.0
1702527434.7795725,326465,5.0
1702527438.7298398,328010,5.0
1702527439.2647355,328220,5.0
1702527444.4256005,330250,5.0
1702527447.664027,331495,5.0
1702527453.9160392,333940,5.0
1702527456.336062,334885,5.0
1702527456.9164808,335110,5.0
1702527462.30142,337205,5.0
1702527472.769006,341320,6.0
1702527472.9979079,341410,6.0
1702527474.2467942,341895,6.0
1702527474.9051876,342150,6.0
1702527476.9484105,342955,6.0
1702527484.253571,345860,6.0
1702527484.4275253,345930,6.0
1702527487.8738787,347280,6.0
1702527491.2646363,348600,6.0
1702527492.2778964,348995,6.0
1702527493.7652574,349580,6.0
1702527500.7692816,352315,6.0
1702527502.2702847,352905,6.0
1702527503.274638,353285,6.0
1702527506.6288447,354580,6.0
1702527507.698625,354985,6.0
1702527513.2167184,357145,6.0
1702527514.8352804,357775,6.0
1702527515.1666331,357905,6.0
1702527516.6615589,358485,6.0
1702527519.3390343,359535,6.0
1702527519.9996204,359790,6.0
1702527520.2700849,359900,6.0
1702527520.6800694,360065,6.0
1702527520.9983604,360190,6.0
1702527524.3196487,361490,6.0
1702527524.34532,361500,6.0
1702527525.6286175,362010,6.0
1702527525.666479,362025,6.0
1702527527.6075368,362795,6.0
1702527529.7210698,363620,6.0
1702527531.651485,364370,6.0
1702527533.3857772,365050,6.0
1702527535.5578802,365900,6.0
1702527543.4011316,368975,6.0
1702527544.0024629,369210,6.0
1702527544.7610524,369510,6.0
1702527545.0504189,369625,6.0
1702527548.3890939,370940,6.0
1702527557.508328,374510,6.0
1702527560.9366722,375860,6.0
1702527564.6728878,377350,6.0
1702527564.9008408,377440,6.0
1702527565.9136615,377840,6.0
1702527570.523368,379645,6.0
1702527574.2436647,381095,6.0
1702527576.9330869,382160,6.0
1702527577.583341,382415,6.0
1702527579.4163964,383135,6.0
1702527580.015868,383370,6.0
1702527581.5291018,383955,6.0
1702527583.0219715,384535,6.0
1702527583.1115499,384570,6.0
1702527586.7513561,385995,6.0
1702527591.0166466,387655,6.0
1702527595.7604723,389510,6.0
1702527598.7918997,390680,6.0
1702527599.724596,391045,6.0
1702527606.9721026,393880,6.0
1702527607.8502285,394220,6.0
1702527608.8420272,394605,6.0
1702527609.019707,394675,6.0
1702527609.5250788,394870,6.0
1702527609.9277864,395030,6.0
1702527615.1767201,397095,6.0
1702527617.4466565,397990,6.0
1702527622.3173306,399880,6.0
1702527623.0354378,400160,6.0
1702527623.0866833,400180,6.0
1702527623.9259577,400505,6.0
1702527624.7676785,400830,6.0
1702527627.6758115,401955,6.0
1702527627.8843737,402035,6.0
1702527629.7117379,402755,6.0
1702527630.0428948,402885,6.0
1702527630.5124006,403070,6.0
1702527635.408166,404985,6.0
1702527635.6524613,405080,6.0
1702527636.9605162,405590,6.0
1702527640.3804317,406910,6.0
1702527641.8169413,407475,6.0
1702527642.262717,407650,6.0
1702527657.6357744,413685,6.0
1702527658.071558,413855,6.0
1702527659.090879,414250,6.0
1702527665.0569503,416340,7.0
1702527672.8929,418815,7.0
1702527679.7902336,420990,7.0
1702527683.118999,422050,7.0
1702527686.169024,423010,7.0
1702527687.530289,423435,7.0
1702527689.6180747,424095,7.0
1702527693.8734467,425450,7.0
1702527695.144392,425850,7.0
1702527700.5373282,427545,7.0
1702527701.0216413,427700,7.0
1702527701.5399992,427865,7.0
1702527703.3020325,428435,7.0
1702527704.2916203,428750,7.0
1702527708.4558034,430075,7.0
1702527720.4667437,433905,8.0
1702527721.7840557,434330,8.0
1702527724.0069003,435045,8.0
1702527729.720816,436970,8.0
1702527730.613009,437255,8.0
1702527733.9679918,438335,8.0
1702527736.4925017,439150,8.0
1702527741.3209214,440690,8.0
1702527749.0106356,443375,9.0
1702527750.7869058,444080,9.0
1702527756.5328972,446315,9.0
1702527757.5984676,446740,9.0
1702527757.8020508,446820,9.0
1702527762.646326,448730,9.0
1702527765.5205343,449870,9.0
1702527766.319929,450180,9.0
1702527768.8769255,451190,9.0
1702527771.5993087,452255,9.0
1702527780.7872539,455475,9.0
1702527784.034513,456505,9.0
1702527788.8921509,458125,9.0
1702527789.152873,458225,9.0
1702527789.1916833,458240,9.0
1702527790.2846038,458665,9.0
1702527790.3236322,458680,9.0
1702527795.2839108,460605,9.0
1702527803.0130277,463650,9.0
1702527803.7482598,463945,9.0
1702527808.0225892,465635,9.0
1702527809.2564547,466120,9.0
1702527812.4117136,467360,9.0
1702527817.9185462,469510,9.0
1702527826.0301023,472685,9.0
1702527829.2102592,473925,9.0
1702527830.5842319,474460,9.0
1702527832.7206259,475290,9.0
1702527834.3658907,475925,9.0
1702527836.095311,476610,9.0
1702527836.8160274,476890,9.0
1702527837.2164867,477050,9.0
1702527838.1110246,477405,9.0
1702527842.9166303,479305,9.0
1702527844.0335774,479750,9.0
1702527844.324221,479865,9.0
1702527848.5616262,481510,9.0
1702527851.5822911,482680,9.0
1702527852.4315295,483005,9.0
1702527859.5793197,485785,9.0
1702527860.48888,486135,9.0
1702527862.9517615,487085,9.0
1702527865.2602606,487985,9.0
1702527867.8691068,488985,9.0
1702527868.9054272,489385,9.0
1702527870.329712,489935,9.0
1702527873.230997,491065,9.0
1702527875.6651695,492025,9.0
1702527876.5745316,492375,9.0
1702527877.2071798,492620,9.0
1702527884.0118296,495280,9.0
1702527889.7895753,497535,9.0
1702527891.1335132,498065,9.0
1702527891.158918,498075,9.0
1702527894.58614,499425,9.0
1702527903.2402594,502835,9.0
1702527903.5316415,502950,9.0
1702527905.6147528,503760,9.0
1702527906.9962897,504295,9.0
1702527907.7545636,504590,9.0
1702527908.770874,504990,9.0
1702527909.7248402,505365,9.0
1702527910.7615225,505780,9.0
1702527911.7615185,506175,9.0
1702527913.0448828,506680,9.0
1702527914.2603242,507160,9.0
1702527915.1089697,507500,9.0
1702527920.5359228,509620,9.0
1702527920.7881384,509720,9.0
1702527925.3751044,511540,9.0
1702527927.9159532,512550,9.0
1702527928.3120394,512710,9.0
1702527928.9947555,512980,9.0
1702527930.141351,513430,9.0
1702527932.6470578,514405,9.0
1702527933.041201,514560,9.0
1702527933.7505794,514835,9.0
1702527934.1850567,515010,9.0
1702527934.307936,515060,9.0
1702527936.7587004,516035,9.0
1702527940.7252083,517590,9.0
1702527946.2112064,519740,9.0
1702527950.371462,521385,9.0
1702527951.117455,521675,9.0
1702527955.8605502,523525,9.0
1702527957.357601,524115,9.0
1702527958.129445,524415,9.0
1702527958.3072467,524485,9.0
1702527958.4964132,524560,9.0
1702527958.6608078,524625,9.0
1702527960.789354,525470,9.0
1702527965.159469,527175,9.0
1702527967.425472,528055,9.0
1702527969.5044737,528875,9.0
1702527969.6823888,528945,9.0
1702527975.0484185,531055,9.0
1702527975.7956653,531340,9.0
1702527977.3651419,531955,9.0
1702527979.5952737,532835,9.0
1702527980.8862352,533335,9.0
1702527986.4865136,535520,9.0
1702527994.9382606,538825,9.0
1702527995.8811684,539190,9.0
1702528003.6099231,542250,9.0
1702528005.3573685,542935,9.0
1702528013.7151408,546215,9.0
1702528013.7279267,546220,9.0
1702528014.4541783,546510,9.0
1702528017.0045218,547510,9.0
1702528021.1199725,549115,9.0
1702528024.2428806,550320,9.0
1702528025.8909106,550960,9.0
1702528026.317637,551125,9.0
1702528028.8063061,552095,9.0
1702528030.964545,552935,9.0
1702528031.6827798,553210,9.0
1702528032.9152336,553690,9.0
1702528038.7416956,555975,9.0
1702528039.2676342,556180,9.0
1702528040.3890905,556620,9.0
1702528043.1993148,557730,9.0
1702528045.152334,558495,9.0
1702528047.9823525,559580,9.0
1702528055.0860312,562355,9.0
1702528057.589693,563325,9.0
1702528058.0970402,563520,9.0
1702528060.650169,564515,9.0
1702528066.0911813,566615,9.0
1702528069.5328817,567950,9.0
1702528071.459741,568710,9.0
1702528074.5326767,569905,9.0
1702528078.557473,571465,9.0
1702528080.717609,572300,9.0
1702528085.3215218,574105,9.0
1702528088.8527062,575485,9.0
1702528089.5279644,575750,9.0
1702528094.1467445,577535,9.0
1702528094.3021004,577595,9.0
1702528097.46747,578830,9.0
1702528098.912747,579395,9.0
1702528101.0006425,580200,9.0
1702528102.143422,580650,9.0
1702528106.2986448,582270,9.0
1702528109.091417,583370,9.0
1702528109.570359,583560,9.0
1702528110.4787493,583920,9.0
1702528110.9677756,584115,9.0
1702528113.4432755,585085,9.0
1702528113.625085,585155,9.0
1702528113.8427587,585240,9.0
1702528115.2525637,585780,9.0
1702528121.4461167,588180,9.0
1702528123.8846579,589130,9.0
1702528125.385953,589710,9.0
1702528128.2458293,590810,9.0
1702528128.6204047,590955,9.0
1702528134.5325942,593260,9.0
1702528137.8359656,594545,9.0
1702528138.2008166,594690,9.0
1702528138.9568372,594995,9.0
1702528142.8102953,596515,9.0
1702528144.9170158,597355,9.0
1702528151.387529,599900,9.0
1702528166.7865424,605965,9.0
1702528166.7987018,605970,9.0
1702528168.571697,606665,9.0
1702528168.9579847,606815,9.0
1702528169.4838629,607020,9.0
1702528174.9078653,609180,9.0
1702528175.4295256,609390,9.0
1702528179.583787,611030,9.0
1702528184.8671963,613115,9.0
1702528185.01983,613175,9.0
1702528186.3803833,613700,9.0
1702528190.6284552,615345,9.0
1702528197.6132684,618050,9.0
1702528197.920551,618170,9.0
1702528198.3422415,618335,9.0
1702528203.9338896,620520,9.0
1702528205.1498895,620990,9.0
1702528209.5277958,622665,9.0
1702528212.4909458,623805,9.0
1702528213.2411582,624095,9.0
1702528216.1184115,625220,9.0
1702528219.3051033,626455,9.0
1702528234.14275,632225,9.0
1702528237.2413583,633440,9.0
1702528240.4780524,634680,9.0
1702528241.1621883,634945,9.0
1702528242.5657754,635490,9.0
1702528244.2689118,636155,9.0
1702528246.613511,637075,9.0
1702528248.2447414,637715,9.0
1702528249.4663823,638190,9.0
1702528251.303453,638930,9.0
1702528251.7139843,639090,9.0
1702528252.5036557,639395,9.0
1702528252.7389665,639485,9.0
1702528255.5307174,640565,9.0
1702528257.9936883,641525,9.0
1702528259.3327582,642045,9.0
1702528265.0257812,644265,9.0
1702528268.8051836,645735,9.0
1702528271.0389965,646595,9.0
1702528272.186277,647035,9.0
1702528272.3425715,647095,9.0
1702528272.4466703,647135,9.0
1702528273.4430685,647515,9.0
1702528274.0055275,647730,9.0
1702528278.8558137,649630,9.0
1702528280.728092,650360,9.0
1702528288.841735,653520,9.0
1702528291.6902418,654635,9.0
1702528299.0084856,657460,9.0
1702528299.1493163,657515,9.0
1702528301.4530146,658405,9.0
1702528302.1515627,658675,9.0
1702528303.9682248,659385,9.0
1702528314.2824347,663385,9.0
