Wall time,Step,Value
1702572931.2438457,215,0.0
1702572935.009201,840,0.0
1702572936.8661764,1150,0.0
1702572944.1349933,2375,1.0
1702572945.9648519,2685,1.0
1702572947.23336,2900,1.0
1702572947.4389548,2935,1.0
1702572949.2534068,3240,1.0
1702572954.0496473,4045,1.0
1702572960.2506478,5075,1.0
1702572969.6871047,6670,1.0
1702572971.2136993,6930,1.0
1702572972.748478,7185,2.0
1702572981.5639842,8675,2.0
1702572981.6535733,8690,2.0
1702572985.8147128,9390,2.0
1702572998.5528011,11540,2.0
1702573000.989159,11950,2.0
1702573003.8686016,12430,2.0
1702573003.898585,12435,2.0
1702573009.8016589,13430,2.0
1702573025.8772278,16155,2.0
1702573026.3467374,16235,2.0
1702573028.07874,16530,2.0
1702573037.281623,18095,3.0
1702573037.339856,18105,3.0
1702573057.8010316,21590,3.0
1702573060.208256,22005,3.0
1702573062.871794,22465,3.0
1702573063.3611038,22550,3.0
1702573076.8150687,24860,3.0
1702573081.5663579,25675,3.0
1702573087.7105398,26730,3.0
1702573098.7560933,28620,3.0
1702573104.1401894,29540,3.0
1702573106.5475013,29955,3.0
1702573112.63702,31005,3.0
1702573127.1396885,33500,3.0
1702573127.4933443,33560,3.0
1702573131.6361806,34275,3.0
1702573134.876194,34835,3.0
1702573140.4347932,35780,3.0
1702573149.3546011,37305,4.0
1702573149.4424412,37320,4.0
1702573159.2543452,38995,4.0
1702573160.2855318,39170,4.0
1702573167.1448984,40335,4.0
1702573170.5064933,40905,4.0
1702573171.6960318,41110,5.0
1702573179.5216234,42495,5.0
1702573179.8155494,42545,5.0
1702573190.682581,44395,5.0
1702573192.361058,44680,5.0
1702573201.9234998,46305,5.0
1702573207.6133618,47345,6.0
1702573209.9560015,47775,6.0
1702573213.9268785,48495,6.0
1702573234.4074109,52000,6.0
1702573236.7464921,52400,6.0
1702573238.0044978,52615,6.0
1702573248.5313969,54530,6.0
1702573250.198312,54835,6.0
1702573251.7282302,55105,6.0
1702573266.6941931,57665,7.0
1702573267.6911783,57835,7.0
1702573279.4762437,59850,7.0
1702573279.6246927,59875,7.0
1702573285.1784344,60825,7.0
1702573288.8484175,61455,8.0
1702573306.0161364,64390,8.0
1702573310.602144,65175,8.0
1702573311.386539,65310,8.0
1702573327.7982264,68105,8.0
1702573347.4891136,71475,8.0
1702573358.3892264,73345,8.0
1702573361.6382236,73900,8.0
1702573364.4117632,74370,8.0
1702573382.0278676,77370,8.0
1702573390.5437372,78825,8.0
1702573400.8444567,80585,8.0
1702573422.4546974,84290,8.0
1702573428.565151,85335,8.0
1702573429.4507105,85490,8.0
1702573435.8524656,86590,8.0
1702573436.4869099,86700,8.0
1702573442.449855,87720,8.0
1702573442.852781,87790,8.0
1702573468.9992285,92260,8.0
1702573500.6359732,97660,8.0
1702573503.824004,98205,8.0
1702573506.4876668,98660,8.0
1702573514.1919944,99980,8.0
1702573515.8635705,100270,8.0
1702573516.1220653,100315,8.0
1702573521.4196298,101225,8.0
1702573523.7421124,101620,8.0
1702573527.1711516,102205,8.0
1702573530.0925832,102700,8.0
1702573531.240194,102895,8.0
1702573537.1181605,103900,8.0
1702573537.205813,103915,8.0
1702573539.3471098,104280,8.0
1702573545.9252524,105405,8.0
1702573547.797488,105725,8.0
1702573550.3558445,106165,8.0
1702573552.8974752,106600,8.0
1702573568.4470372,109245,8.0
1702573579.9545476,111230,8.0
1702573582.4126954,111655,8.0
1702573583.2238734,111795,8.0
1702573605.9459445,115695,8.0
1702573606.2398436,115745,8.0
1702573610.2523286,116435,8.0
1702573612.440105,116810,8.0
1702573614.373686,117140,8.0
1702573617.6884449,117705,8.0
1702573621.499281,118355,8.0
1702573622.4076977,118510,8.0
1702573635.552028,120740,8.0
1702573639.488565,121415,8.0
1702573639.5467496,121425,8.0
1702573640.659991,121615,8.0
1702573649.3937328,123110,8.0
1702573652.5193532,123640,8.0
1702573658.5464761,124675,8.0
1702573667.8341186,126270,8.0
1702573671.846681,126960,8.0
1702573684.0811079,129065,8.0
1702573685.0992205,129240,8.0
1702573687.245063,129610,8.0
1702573698.3812487,131520,8.0
1702573712.784099,133990,9.0
1702573712.8133,133995,9.0
1702573723.2258444,135775,9.0
1702573733.55642,137530,9.0
1702573736.3917508,138020,9.0
1702573737.41274,138195,9.0
1702573742.8968854,139130,9.0
1702573745.5609617,139585,9.0
1702573760.9457867,142195,9.0
1702573764.0094018,142720,9.0
1702573776.5924134,144855,9.0
1702573777.358479,144985,9.0
1702573779.3081045,145315,9.0
1702573783.3801417,146010,9.0
1702573785.20057,146320,9.0
1702573791.307231,147360,9.0
1702573795.424241,148060,9.0
1702573801.8172798,149150,9.0
1702573806.9889884,150030,9.0
1702573807.7565157,150160,9.0
1702573811.9630754,150875,10.0
1702573816.4532137,151640,10.0
1702573820.6239803,152355,10.0
1702573824.81409,153065,10.0
1702573827.601267,153535,10.0
1702573828.0171263,153605,10.0
1702573848.2378273,157035,10.0
1702573849.3290505,157220,10.0
1702573862.2184336,159405,10.0
1702573863.8440719,159685,10.0
1702573871.7386703,161040,10.0
1702573878.3724983,162180,11.0
1702573881.4817886,162715,11.0
1702573884.8489609,163290,11.0
1702573887.9201338,163815,11.0
1702573891.7653196,164475,11.0
1702573891.9973996,164515,11.0
1702573895.8506925,165175,11.0
1702573900.129212,165910,11.0
1702573905.772984,166880,11.0
1702573906.596171,167020,11.0
1702573916.3860166,168690,11.0
1702573916.735081,168750,11.0
1702573917.7794695,168930,11.0
1702573919.35863,169200,11.0
1702573920.4593482,169385,11.0
1702573921.5546608,169570,11.0
1702573925.1664336,170185,11.0
1702573934.7177243,171815,11.0
1702573939.467044,172630,11.0
1702573941.6295285,173000,11.0
1702573963.1942716,176670,11.0
1702573963.8136108,176775,11.0
1702573967.6099827,177420,11.0
1702573976.0983164,178860,12.0
1702573981.483047,179770,12.0
1702573983.9617472,180190,12.0
1702574001.2804892,183150,12.0
1702574002.1594472,183300,12.0
1702574005.3573453,183840,12.0
1702574007.8004787,184255,12.0
1702574018.1527143,186015,12.0
1702574026.5575807,187450,12.0
1702574034.5835476,188825,12.0
1702574037.8450804,189385,12.0
1702574054.764496,192280,12.0
1702574062.5012116,193605,12.0
1702574066.032141,194205,12.0
1702574070.1594582,194910,12.0
1702574079.402268,196485,12.0
1702574091.2568874,198515,12.0
1702574097.3491418,199550,12.0
1702574100.5855584,200105,12.0
1702574108.6904426,201485,12.0
1702574114.6585815,202505,12.0
1702574119.550598,203340,12.0
1702574121.0918348,203605,12.0
1702574123.2516425,203970,12.0
1702574130.5253108,205205,12.0
1702574137.3180518,206360,12.0
1702574145.1728122,207700,12.0
1702574162.6857872,210675,12.0
1702574171.9466314,212255,12.0
1702574172.47771,212345,12.0
1702574178.6518128,213395,12.0
1702574203.299102,217595,12.0
1702574206.8484762,218200,12.0
1702574208.9595222,218560,12.0
1702574209.749997,218695,12.0
1702574209.8675761,218715,12.0
1702574211.7228625,219030,12.0
1702574217.223955,219970,12.0
1702574219.5666926,220370,12.0
1702574223.2936094,221005,12.0
1702574223.4965193,221040,12.0
1702574224.774166,221260,12.0
1702574226.3339293,221525,12.0
1702574241.4095044,224085,12.0
1702574245.7392929,224825,12.0
1702574257.6567664,226865,12.0
1702574261.6391058,227540,12.0
1702574266.0460854,228295,12.0
1702574285.3909338,231595,12.0
1702574285.8608289,231675,12.0
1702574288.195932,232070,12.0
1702574314.1608193,236510,12.0
1702574324.0000381,238195,12.0
1702574325.9512255,238530,12.0
1702574327.0965507,238725,12.0
1702574331.1378458,239415,12.0
1702574333.0601642,239740,12.0
1702574333.730339,239855,12.0
1702574336.853738,240385,12.0
1702574339.9361649,240910,12.0
1702574341.2871826,241140,12.0
1702574349.9672122,242615,13.0
1702574372.0450022,246365,13.0
1702574374.381927,246760,13.0
1702574378.1030664,247390,13.0
1702574393.6469905,250035,14.0
1702574395.1290786,250285,14.0
1702574398.3200696,250830,14.0
1702574399.208844,250980,14.0
1702574417.5198252,254100,14.0
1702574422.2749171,254900,14.0
1702574426.8134608,255675,14.0
1702574429.5633447,256140,14.0
1702574446.307918,258995,14.0
1702574452.2431655,260010,14.0
1702574460.7924836,261465,14.0
1702574462.581901,261770,14.0
1702574467.1680696,262555,14.0
1702574472.2248032,263415,14.0
1702574478.8160572,264535,14.0
1702574479.7943335,264700,14.0
1702574484.345768,265465,14.0
1702574484.7886684,265540,14.0
1702574495.4737306,267345,14.0
1702574502.4233363,268535,14.0
1702574502.748381,268590,14.0
1702574506.9775898,269315,14.0
1702574508.2663527,269535,14.0
1702574514.5979936,270620,14.0
1702574531.31184,273460,14.0
1702574534.720276,274040,14.0
1702574538.5674508,274690,14.0
1702574539.8866632,274915,14.0
1702574549.1971288,276500,14.0
1702574556.3945143,277720,14.0
1702574556.62959,277760,14.0
1702574561.4133346,278570,14.0
1702574562.9667375,278835,14.0
1702574579.5963793,281690,14.0
1702574584.5935674,282540,14.0
1702574585.0081708,282610,14.0
1702574587.5623603,283045,14.0
1702574592.8031256,283940,14.0
1702574593.7583745,284105,14.0
1702574607.9345572,286530,14.0
1702574613.1614122,287425,14.0
1702574641.0923476,292205,15.0
1702574644.456831,292785,15.0
1702574649.229192,293600,15.0
1702574650.0178363,293735,15.0
1702574650.516424,293820,15.0
1702574665.2352812,296325,15.0
1702574666.617096,296560,15.0
1702574670.2041042,297165,15.0
1702574676.312639,298205,15.0
1702574677.1972036,298355,15.0
1702574692.088075,300900,16.0
1702574692.2611778,300930,16.0
1702574692.8957999,301040,16.0
1702574695.5370839,301490,16.0
1702574700.7604132,302380,16.0
1702574722.1169162,306030,17.0
1702574724.185875,306385,17.0
1702574728.9117568,307195,17.0
1702574736.0682895,308405,17.0
1702574749.596231,310700,17.0
1702574751.9407408,311100,17.0
1702574760.678118,312585,17.0
1702574761.5886915,312740,17.0
1702574771.2229464,314375,17.0
1702574775.6535156,315125,17.0
1702574781.4219565,316105,17.0
1702574789.9934428,317570,17.0
1702574794.6236033,318360,17.0
1702574800.2930307,319330,17.0
1702574819.4725504,322610,17.0
1702574824.3867931,323440,18.0
1702574830.3633347,324450,18.0
1702574842.1609726,326465,19.0
1702574851.2633972,328010,19.0
1702574852.5067902,328220,19.0
1702574864.490465,330250,19.0
1702574871.8043694,331495,19.0
1702574886.1997786,333940,20.0
1702574891.7692375,334885,20.0
1702574893.0757127,335110,20.0
1702574905.3792634,337205,20.0
1702574929.6398904,341320,20.0
1702574930.1762602,341410,20.0
1702574933.0294633,341895,20.0
1702574934.5302782,342150,20.0
1702574939.2680786,342955,20.0
1702574956.4531157,345860,20.0
1702574956.8635404,345930,20.0
1702574964.758064,347280,20.0
1702574972.5205576,348600,20.0
1702574974.8588037,348995,20.0
1702574978.283537,349580,20.0
1702574994.3586874,352315,20.0
1702574997.7997005,352905,20.0
1702575000.0345674,353285,20.0
1702575007.6383972,354580,20.0
1702575010.0106955,354985,20.0
1702575022.685156,357145,20.0
1702575026.3912385,357775,20.0
1702575027.1620555,357905,20.0
1702575030.588246,358485,20.0
1702575036.7787092,359535,20.0
1702575038.2573035,359790,20.0
1702575038.8912,359900,20.0
1702575039.8559296,360065,20.0
1702575040.5883825,360190,20.0
1702575048.162488,361490,20.0
1702575048.219167,361500,20.0
1702575051.201992,362010,20.0
1702575051.290022,362025,20.0
1702575055.8114455,362795,22.0
1702575060.6489613,363620,22.0
1702575065.0428138,364370,22.0
1702575069.014177,365050,22.0
1702575074.0163665,365900,22.0
1702575092.0074627,368975,23.0
1702575093.402233,369210,23.0
1702575095.1767957,369510,23.0
1702575095.8595679,369625,23.0
1702575103.5394251,370940,23.0
1702575124.5180323,374510,23.0
1702575132.473201,375860,23.0
1702575141.3148582,377350,23.0
1702575141.835224,377440,23.0
1702575144.187228,377840,23.0
1702575154.8027208,379645,25.0
1702575163.31046,381095,25.0
1702575169.653505,382160,25.0
1702575171.171651,382415,25.0
1702575175.4417622,383135,25.0
1702575176.8249576,383370,25.0
1702575180.26747,383955,25.0
1702575183.6717079,384535,25.0
1702575183.8744574,384570,25.0
1702575192.2405457,385995,25.0
