Wall time,Step,Value
1702616901.0060272,215,0.0
1702616902.4200597,840,0.0
1702616903.1264875,1150,0.0
1702616905.7390523,2375,0.0
1702616906.4125931,2685,0.0
1702616906.875666,2900,0.0
1702616906.950284,2935,0.0
1702616907.5982616,3240,0.0
1702616909.3526115,4045,0.0
1702616911.648187,5075,0.0
1702616915.160657,6670,0.0
1702616915.7461627,6930,0.0
1702616916.3221352,7185,0.0
1702616919.6633964,8675,0.0
1702616919.6961324,8690,0.0
1702616921.2173204,9390,0.0
1702616926.0548663,11540,0.0
1702616926.9773886,11950,0.0
1702616928.0743642,12430,0.0
1702616928.0858123,12435,0.0
1702616930.2996771,13430,0.0
1702616936.3123097,16155,0.0
1702616936.4897478,16235,0.0
1702616937.149245,16530,0.0
1702616940.6083128,18095,0.0
1702616940.6310308,18105,0.0
1702616948.4476874,21590,0.0
1702616949.372587,22005,0.0
1702616950.4014583,22465,0.0
1702616950.5986428,22550,0.0
1702616955.8021417,24860,0.0
1702616957.6003466,25675,0.0
1702616959.975531,26730,0.0
1702616964.2436943,28620,0.0
1702616966.2540948,29540,0.0
1702616967.192095,29955,0.0
1702616969.60341,31005,0.0
1702616975.20516,33500,0.0
1702616975.3423557,33560,0.0
1702616976.9645612,34275,0.0
1702616978.2439687,34835,0.0
1702616980.405271,35780,0.0
1702616983.5649881,37305,0.0
1702616983.5959785,37320,0.0
1702616987.118217,38995,0.0
1702616987.4903774,39170,0.0
1702616989.9377367,40335,0.0
1702616991.1022582,40905,0.0
1702616991.5262327,41110,0.0
1702616994.6609986,42495,0.0
1702616994.7778752,42545,0.0
1702616998.9518497,44395,0.0
1702616999.5812247,44680,0.0
1702617003.2871046,46305,0.0
1702617005.6467338,47345,0.0
1702617006.624264,47775,0.0
1702617008.263646,48495,0.0
1702617016.1088486,52000,0.0
1702617017.003604,52400,0.0
1702617017.4819825,52615,0.0
1702617021.8043106,54530,0.0
1702617022.5178616,54835,0.0
1702617023.1253881,55105,0.0
1702617028.9199848,57665,0.0
1702617029.2998815,57835,0.0
1702617033.8272312,59850,0.0
1702617033.8836906,59875,0.0
1702617036.0002778,60825,0.0
1702617037.4430156,61455,0.0
1702617044.0453122,64390,0.0
1702617045.800989,65175,0.0
1702617046.1006124,65310,0.0
1702617052.3065593,68105,0.0
1702617059.9590926,71475,0.0
1702617064.2075572,73345,0.0
1702617065.4714048,73900,0.0
1702617066.5301747,74370,0.0
1702617073.2704225,77370,0.0
1702617076.5885868,78825,0.0
1702617080.626008,80585,0.0
1702617088.9981246,84290,0.0
1702617091.3377259,85335,0.0
1702617091.6858332,85490,0.0
1702617094.1947544,86590,0.0
1702617094.4432561,86700,0.0
1702617096.7345529,87720,0.0
1702617096.8957207,87790,0.0
1702617106.9486198,92260,0.0
1702617119.1223602,97660,0.0
1702617120.365478,98205,0.0
1702617121.40506,98660,0.0
1702617124.4367251,99980,0.0
1702617125.1016905,100270,0.0
1702617125.2020724,100315,0.0
1702617127.2293696,101225,0.0
1702617128.1590805,101620,0.0
1702617129.4737787,102205,0.0
1702617130.6004617,102700,0.0
1702617131.0433857,102895,0.0
1702617133.2150397,103900,0.0
1702617133.247856,103915,0.0
1702617134.0659194,104280,0.0
1702617136.6409523,105405,0.0
1702617137.3739033,105725,0.0
1702617138.3565347,106165,0.0
1702617139.323186,106600,0.0
1702617145.2511444,109245,0.0
1702617149.854374,111230,0.0
1702617150.8374405,111655,0.0
1702617151.1458814,111795,0.0
1702617160.0248327,115695,0.0
1702617160.1391664,115745,0.0
1702617161.6478786,116435,0.0
1702617162.48304,116810,0.0
1702617163.1977963,117140,0.0
1702617164.417834,117705,0.0
1702617165.8872137,118355,0.0
1702617166.2374074,118510,0.0
1702617171.2765248,120740,0.0
1702617172.7614686,121415,0.0
1702617172.7847135,121425,0.0
1702617173.2264233,121615,0.0
1702617176.5755239,123110,0.0
1702617177.7563975,123640,0.0
1702617180.0657773,124675,0.0
1702617183.5811021,126270,0.0
1702617185.155818,126960,0.0
1702617189.8426526,129065,0.0
1702617190.242704,129240,0.0
1702617191.0649018,129610,0.0
1702617195.332425,131520,0.0
1702617200.8239105,133990,0.0
1702617200.8354514,133995,0.0
1702617204.6941183,135775,0.0
1702617208.6446722,137530,0.0
1702617209.7435565,138020,0.0
1702617210.1452856,138195,0.0
1702617212.2886395,139130,0.0
1702617213.3268514,139585,0.0
1702617219.0618906,142195,0.0
1702617220.2369328,142720,0.0
1702617225.0117815,144855,0.0
1702617225.30651,144985,0.0
1702617226.0523326,145315,0.0
1702617227.6338146,146010,0.0
1702617228.3298244,146320,0.0
1702617230.7055202,147360,0.0
1702617232.2794113,148060,0.0
1702617234.746319,149150,0.0
1702617236.7150536,150030,0.0
1702617237.0054758,150160,0.0
1702617238.6813865,150875,0.0
1702617240.4387546,151640,0.0
1702617242.0328715,152355,0.0
1702617243.6165993,153065,0.0
1702617244.6629045,153535,0.0
1702617244.8185265,153605,0.0
1702617252.4303517,157035,0.0
1702617252.8350844,157220,0.0
1702617257.6379478,159405,0.0
