Wall time,Step,Value
1702637119.7654977,215,0.0
1702637123.5249298,840,0.0
1702637125.373019,1150,0.0
1702637132.6797516,2375,0.0
1702637134.5261865,2685,0.0
1702637135.7956128,2900,0.0
1702637136.0029619,2935,0.0
1702637137.835228,3240,0.0
1702637142.6129446,4045,0.0
1702637148.6925542,5075,0.0
1702637158.1537604,6670,0.0
1702637159.6858382,6930,0.0
1702637161.2021558,7185,0.0
1702637170.076933,8675,0.0
1702637170.1670148,8690,0.0
1702637174.3519833,9390,0.0
1702637188.1379998,11540,0.0
1702637191.1800995,11950,0.0
1702637194.750801,12430,0.0
1702637194.787696,12435,0.0
1702637202.114342,13430,0.0
1702637222.2125235,16155,0.0
1702637222.8001566,16235,0.0
1702637224.9862046,16530,0.0
1702637236.4967725,18095,0.0
1702637236.5691628,18105,0.0
1702637257.622127,21590,0.0
1702637260.149608,22005,0.0
1702637263.0457623,22465,0.0
1702637263.5614333,22550,0.0
1702637279.6438084,24860,0.0
1702637285.686867,25675,0.0
1702637293.4314706,26730,0.0
1702637305.6302524,28620,0.0
1702637311.124628,29540,0.0
1702637313.599494,29955,0.0
1702637319.8790607,31005,0.0
1702637335.1798754,33500,0.0
1702637335.6270583,33560,0.0
1702637340.65572,34275,0.0
1702637343.9466765,34835,0.0
1702637349.5899713,35780,0.0
1702637358.7460682,37305,0.0
1702637358.834736,37320,0.0
1702637368.8120186,38995,0.0
1702637369.8410702,39170,0.0
1702637377.273427,40335,0.0
1702637381.4689057,40905,0.0
1702637382.6976535,41110,0.0
1702637391.0161312,42495,0.0
1702637391.382841,42545,0.0
1702637404.215571,44395,0.0
1702637405.8980594,44680,0.0
1702637417.1375973,46305,0.0
1702637424.1556442,47345,0.0
1702637426.7233577,47775,0.0
1702637431.059179,48495,0.0
1702637451.9623547,52000,0.0
1702637454.3130808,52400,0.0
1702637455.590874,52615,0.0
1702637467.869178,54530,0.0
1702637470.1143687,54835,0.0
1702637471.7326424,55105,0.0
1702637487.0844417,57665,0.0
1702637488.0973268,57835,0.0
1702637500.1067305,59850,0.0
1702637500.2554827,59875,0.0
1702637505.8595724,60825,0.0
1702637509.6440144,61455,0.0
1702637528.3257093,64390,1.0
1702637532.961017,65175,1.0
1702637533.7661734,65310,1.0
1702637554.3764997,68105,1.0
1702637579.507782,71475,1.0
1702637592.7316344,73345,1.0
1702637595.9966595,73900,1.0
1702637598.994878,74370,1.0
1702637619.4927645,77370,1.0
1702637628.1391623,78825,1.0
1702637638.6605241,80585,1.0
1702637661.3639205,84290,1.0
1702637669.0789871,85335,1.0
