Wall time,Step,Value
1702722423.1914096,215,0.0
1702722425.7559927,840,0.0
1702722427.037515,1150,0.0
1702722432.0571222,2375,0.0
1702722433.3045032,2685,0.0
1702722434.1831334,2900,0.0
1702722434.3240197,2935,0.0
1702722435.5405796,3240,0.0
1702722438.774996,4045,0.0
1702722442.9460483,5075,0.0
1702722449.5228994,6670,0.0
1702722450.6025732,6930,0.0
1702722451.6596081,7185,0.0
1702722457.8676176,8675,0.0
1702722457.9298446,8690,0.0
1702722460.8473053,9390,0.0
1702722469.7479534,11540,0.0
1702722471.4364367,11950,0.0
1702722473.410091,12430,0.0
1702722473.4311378,12435,0.0
1702722477.5214548,13430,0.0
1702722488.7824934,16155,0.0
1702722489.1068547,16235,0.0
1702722490.3193774,16530,0.0
1702722496.7510183,18095,0.0
1702722496.7923715,18105,0.0
1702722511.2220557,21590,0.0
1702722512.927308,22005,0.0
1702722514.8460398,22465,0.0
1702722515.1947968,22550,0.0
1702722524.753861,24860,0.0
1702722528.100235,25675,0.0
1702722532.6094482,26730,0.0
1702722540.4621987,28620,0.0
1702722544.2742248,29540,0.0
1702722546.011249,29955,0.0
1702722550.3254504,31005,0.0
1702722560.6296291,33500,0.0
1702722560.870601,33560,0.0
1702722563.8119946,34275,0.0
1702722566.0773485,34835,0.0
1702722569.9822264,35780,0.0
1702722576.277871,37305,0.0
1702722576.3405983,37320,0.0
1702722583.3417532,38995,0.0
1702722584.066785,39170,0.0
1702722588.8730025,40335,0.0
1702722591.2302,40905,0.0
1702722592.074067,41110,0.0
1702722597.9352367,42495,0.0
1702722598.141831,42545,0.0
1702722605.8020377,44395,0.0
1702722606.9781365,44680,0.0
1702722613.738033,46305,0.0
1702722618.070982,47345,0.0
1702722619.8500626,47775,0.0
1702722622.8281817,48495,0.0
1702722637.3636074,52000,0.0
1702722639.013078,52400,0.0
1702722639.9199426,52615,0.0
1702722647.8461132,54530,0.0
1702722649.0802927,54835,0.0
1702722650.1910577,55105,0.0
1702722660.868567,57665,0.0
1702722661.5769207,57835,0.0
1702722669.8377779,59850,0.0
1702722669.9409914,59875,0.0
1702722673.821558,60825,0.0
1702722676.390386,61455,0.0
1702722688.475007,64390,0.0
1702722691.691377,65175,0.0
1702722692.2442946,65310,0.0
1702722703.8161206,68105,0.0
1702722717.7396348,71475,0.0
1702722725.5502427,73345,0.0
1702722727.9143047,73900,0.0
1702722729.9024758,74370,0.0
1702722742.4421017,77370,0.0
1702722748.387895,78825,0.0
1702722755.6717222,80585,0.0
1702722771.2004628,84290,0.0
1702722775.603928,85335,0.0
1702722776.251549,85490,0.0
1702722780.9445748,86590,0.0
1702722781.4062898,86700,0.0
1702722785.714248,87720,0.0
1702722786.0073118,87790,0.0
1702722804.5798252,92260,0.0
1702722827.0449386,97660,0.0
1702722829.3596857,98205,0.0
1702722831.2543905,98660,0.0
1702722836.7782795,99980,0.0
1702722838.0078063,100270,0.0
1702722838.1970716,100315,0.0
1702722842.0200317,101225,0.0
1702722843.6762884,101620,0.0
1702722846.084063,102205,0.0
1702722848.123881,102700,0.0
