Wall time,Step,Value
1702534398.0912576,215,0.0
1702534399.7563603,840,0.0
1702534400.5710385,1150,0.0
1702534403.8385103,2375,0.0
1702534404.6304731,2685,0.0
1702534405.2011302,2900,0.0
1702534405.2934191,2935,0.0
1702534406.0981658,3240,0.0
1702534408.2344174,4045,0.0
1702534410.8980427,5075,0.0
1702534415.0495331,6670,0.0
1702534415.7148492,6930,0.0
1702534416.392731,7185,0.0
1702534420.3156912,8675,0.0
1702534420.3553917,8690,0.0
1702534422.1951928,9390,0.0
1702534427.8930469,11540,0.0
1702534428.968078,11950,0.0
1702534430.2209363,12430,0.0
1702534430.2340078,12435,0.0
1702534432.8382468,13430,0.0
1702534440.0263562,16155,0.0
1702534440.2398548,16235,0.0
1702534441.0171707,16530,0.0
1702534445.1258736,18095,0.0
1702534445.1525092,18105,0.0
1702534454.3656707,21590,0.0
1702534455.4661777,22005,0.0
1702534456.686063,22465,0.0
1702534456.9082975,22550,0.0
1702534462.9071665,24860,1.0
1702534465.0494962,25675,1.0
1702534467.8178644,26730,1.0
1702534472.82855,28620,1.0
1702534475.2946427,29540,1.0
1702534476.4104614,29955,1.0
1702534479.2055821,31005,1.0
1702534485.740202,33500,1.0
1702534485.8990755,33560,1.0
1702534487.8116565,34275,1.0
1702534489.305266,34835,1.0
1702534491.7727427,35780,1.0
1702534495.7850273,37305,1.0
1702534495.8258944,37320,1.0
1702534500.287881,38995,1.0
1702534500.7508028,39170,1.0
1702534503.8100445,40335,1.0
1702534505.3401303,40905,1.0
1702534505.8914363,41110,1.0
1702534509.5573215,42495,1.0
1702534509.6884375,42545,1.0
1702534514.5873966,44395,1.0
1702534515.338162,44680,1.0
1702534519.640886,46305,1.0
1702534522.3861048,47345,1.0
1702534523.5118191,47775,1.0
1702534525.4266372,48495,1.0
1702534534.710333,52000,1.0
1702534535.7674654,52400,1.0
1702534536.3319921,52615,1.0
1702534541.331827,54530,1.0
1702534542.110275,54835,1.0
1702534542.812432,55105,1.0
1702534549.4754417,57665,1.0
1702534549.9151378,57835,1.0
1702534555.2303019,59850,1.0
1702534555.2960224,59875,1.0
1702534557.8442907,60825,1.0
1702534559.4797864,61455,1.0
1702534567.171574,64390,1.0
1702534569.25998,65175,1.0
1702534569.6215987,65310,1.0
1702534576.9592412,68105,1.0
1702534585.7898355,71475,1.0
1702534590.656767,73345,1.0
1702534592.118744,73900,1.0
1702534593.3559053,74370,1.0
1702534601.2240407,77370,1.0
1702534605.0453634,78825,1.0
1702534609.6240048,80585,1.0
1702534619.356086,84290,1.0
1702534622.0906458,85335,1.0
1702534622.4876704,85490,1.0
1702534625.3933935,86590,1.0
1702534625.6833186,86700,1.0
1702534628.3555398,87720,1.0
1702534628.54275,87790,1.0
1702534640.469516,92260,1.0
1702534654.737629,97660,1.0
1702534656.1931033,98205,1.0
1702534657.3933,98660,1.0
1702534660.89123,99980,1.0
1702534661.6633763,100270,1.0
1702534661.780131,100315,1.0
1702534664.1952393,101225,1.0
1702534665.2391655,101620,1.0
1702534666.7729032,102205,1.0
1702534668.0840845,102700,1.0
1702534668.5978413,102895,1.0
1702534671.2630653,103900,1.0
1702534671.3026953,103915,1.0
1702534672.2837102,104280,1.0
1702534675.2772427,105405,1.0
1702534676.1422486,105725,1.0
1702534677.3285563,106165,1.0
1702534678.4901154,106600,1.0
1702534685.524007,109245,1.0
1702534690.7906039,111230,1.0
1702534691.9450207,111655,1.0
1702534692.3209898,111795,1.0
1702534702.6698513,115695,1.0
1702534702.7986033,115745,1.0
1702534704.600825,116435,1.0
1702534705.5926743,116810,1.0
1702534706.4423013,117140,1.0
1702534707.9407349,117705,1.0
1702534709.6620665,118355,1.0
1702534710.0635917,118510,1.0
1702534715.9382331,120740,1.0
1702534717.7317016,121415,1.0
1702534717.7582955,121425,1.0
1702534718.258293,121615,1.0
1702534722.2221437,123110,1.0
1702534723.630913,123640,1.0
1702534726.3770502,124675,1.0
1702534730.5919137,126270,1.0
1702534732.406044,126960,1.0
1702534737.949297,129065,1.0
1702534738.4058986,129240,1.0
1702534739.3887026,129610,1.0
1702534744.4807053,131520,1.0
1702534751.0525029,133990,1.0
1702534751.065905,133995,1.0
1702534755.781225,135775,1.0
1702534760.4094946,137530,1.0
1702534761.7230453,138020,1.0
1702534762.1876218,138195,1.0
1702534764.6689098,139130,1.0
1702534765.8556786,139585,1.0
1702534772.7786226,142195,1.0
1702534774.1782582,142720,1.0
1702534779.795836,144855,1.0
1702534780.1402347,144985,1.0
1702534781.0227165,145315,1.0
1702534782.8615475,146010,1.0
1702534783.6840963,146320,1.0
1702534786.4668043,147360,1.0
1702534788.3255298,148060,1.0
1702534791.2220545,149150,1.0
1702534793.5328734,150030,1.0
1702534793.8726256,150160,1.0
1702534795.765781,150875,1.0
1702534797.799374,151640,1.0
1702534799.6792965,152355,1.0
1702534801.5784638,153065,1.0
1702534802.830052,153535,1.0
1702534803.017979,153605,1.0
1702534812.1915317,157035,1.0
1702534812.680187,157220,1.0
