Wall time,Step,Value
1702603067.7969592,215,0.0
1702603069.4193723,840,0.0
1702603070.2322562,1150,0.0
1702603073.4388063,2375,0.0
1702603074.242693,2685,0.0
1702603074.797899,2900,0.0
1702603074.8896675,2935,0.0
1702603075.6826103,3240,0.0
1702603077.770941,4045,0.0
1702603080.4325554,5075,0.0
1702603084.464971,6670,0.0
1702603085.1216438,6930,0.0
1702603085.7576902,7185,0.0
1702603089.5969262,8675,0.0
1702603089.6355798,8690,0.0
1702603091.4686265,9390,0.0
1702603096.9199622,11540,0.0
1702603097.9506235,11950,0.0
1702603099.158444,12430,0.0
1702603099.1709423,12435,0.0
1702603101.713461,13430,0.0
1702603108.7617805,16155,0.0
1702603108.9694915,16235,0.0
1702603109.718189,16530,0.0
1702603113.7189593,18095,0.0
1702603113.744852,18105,0.0
1702603122.7161212,21590,0.0
1702603123.7532496,22005,0.0
1702603124.9146857,22465,0.0
1702603125.1269135,22550,0.0
1702603130.9916017,24860,0.0
1702603133.089637,25675,0.0
1702603135.8204913,26730,0.0
1702603140.6905198,28620,0.0
1702603143.0678263,29540,0.0
1702603144.1370018,29955,0.0
1702603146.8021734,31005,0.0
1702603153.2021403,33500,0.0
1702603153.3580668,33560,0.0
1702603155.1869545,34275,0.0
1702603156.6002119,34835,0.0
1702603158.9482422,35780,0.0
1702603162.8447883,37305,0.0
1702603162.8830366,37320,0.0
1702603167.1827428,38995,0.0
1702603167.6310983,39170,0.0
1702603170.5750482,40335,0.0
1702603172.0559971,40905,0.0
1702603172.5876462,41110,0.0
1702603176.1490633,42495,0.0
1702603176.277595,42545,0.0
1702603181.0253732,44395,0.0
1702603181.7598915,44680,0.0
1702603185.8553176,46305,0.0
1702603188.4586332,47345,0.0
1702603189.5347867,47775,0.0
1702603191.38387,48495,0.0
1702603200.5187533,52000,0.0
1702603201.5480185,52400,0.0
1702603202.1033978,52615,0.0
1702603207.0294044,54530,0.0
1702603207.7914236,54835,0.0
1702603208.4667408,55105,0.0
1702603215.0180943,57665,0.0
1702603215.4523304,57835,0.0
1702603220.621683,59850,0.0
1702603220.6863692,59875,0.0
1702603223.1698632,60825,0.0
1702603224.7950103,61455,0.0
1702603232.305589,64390,0.0
1702603234.260861,65175,0.0
1702603234.6035247,65310,0.0
1702603241.831178,68105,0.0
1702603250.4262252,71475,0.0
1702603255.1342688,73345,0.0
1702603256.5488846,73900,0.0
1702603257.7376633,74370,0.0
1702603265.4415536,77370,0.0
1702603269.2011805,78825,0.0
1702603273.7887504,80585,0.0
1702603283.3050642,84290,0.0
1702603285.9676192,85335,0.0
1702603286.3672388,85490,0.0
1702603289.218008,86590,0.0
1702603289.500731,86700,0.0
1702603292.1186779,87720,0.0
1702603292.2954211,87790,0.0
1702603303.8197887,92260,0.0
1702603317.7459407,97660,0.0
1702603319.1499157,98205,0.0
1702603320.3264089,98660,0.0
1702603323.75363,99980,0.0
1702603324.5174785,100270,0.0
1702603324.6358569,100315,0.0
1702603327.003592,101225,0.0
1702603327.991541,101620,0.0
1702603329.4755273,102205,0.0
1702603330.769392,102700,0.0
