Wall time,Step,Value
1702553755.4686854,215,0.0
1702553757.9793582,840,0.0
1702553759.2075293,1150,0.0
1702553764.1087818,2375,0.0
1702553765.3271816,2685,0.0
1702553766.1869113,2900,0.0
1702553766.3238845,2935,0.0
1702553767.5174136,3240,0.0
1702553770.7280738,4045,0.0
1702553774.8702202,5075,0.0
1702553781.2535946,6670,0.0
1702553782.3020432,6930,0.0
1702553783.3248878,7185,0.0
1702553789.2569263,8675,0.0
1702553789.3171086,8690,0.0
1702553792.075795,9390,0.0
1702553801.7918923,11540,0.0
1702553803.8525617,11950,0.0
1702553806.2426805,12430,0.0
1702553806.267241,12435,0.0
1702553811.1932065,13430,0.0
1702553824.7472208,16155,0.0
1702553825.1411045,16235,0.0
1702553826.6142888,16530,0.0
1702553833.0892873,18095,0.0
1702553833.1281052,18105,0.0
1702553847.1440015,21590,0.0
1702553848.8638773,22005,0.0
1702553851.1298943,22465,0.0
1702553851.5552664,22550,0.0
1702553861.806657,24860,0.0
1702553865.1064377,25675,0.0
1702553869.3437183,26730,0.0
1702553876.9514906,28620,0.0
1702553880.6392536,29540,0.0
1702553882.303893,29955,0.0
1702553886.535735,31005,0.0
1702553898.2232113,33500,0.0
1702553898.4697437,33560,0.0
1702553901.3157306,34275,0.0
1702553903.5782666,34835,0.0
1702553907.4737847,35780,0.0
1702553913.5692925,37305,0.0
1702553913.629071,37320,0.0
1702553920.3705506,38995,0.0
1702553921.0663664,39170,0.0
1702553925.704766,40335,0.0
1702553927.97612,40905,0.0
1702553928.8158653,41110,0.0
1702553934.3973677,42495,0.0
1702553934.59746,42545,0.0
1702553941.984696,44395,0.0
1702553943.1321275,44680,0.0
1702553949.7143543,46305,0.0
1702553953.9211144,47345,0.0
1702553955.6429753,47775,0.0
1702553958.5573182,48495,0.0
1702553972.6593523,52000,0.0
1702553974.2497551,52400,0.0
1702553975.1155071,52615,0.0
1702553982.813163,54530,0.0
1702553984.07381,54835,0.0
1702553985.1670485,55105,0.0
1702553995.4536798,57665,0.0
1702553996.1376567,57835,0.0
1702554004.2650497,59850,0.0
1702554004.3644142,59875,0.0
1702554008.6541715,60825,0.0
1702554011.795223,61455,0.0
1702554026.3482924,64390,1.0
1702554030.2781107,65175,1.0
1702554030.9525392,65310,1.0
1702554043.0340707,68105,1.0
1702554056.6455793,71475,1.0
1702554064.2155912,73345,1.0
1702554066.4535704,73900,1.0
1702554068.346224,74370,1.0
1702554080.4696715,77370,1.0
1702554086.3643038,78825,1.0
1702554093.5194175,80585,1.0
1702554109.7761521,84290,1.0
1702554114.9897203,85335,1.0
1702554115.7608666,85490,1.0
1702554121.1297987,86590,1.0
1702554121.5681806,86700,1.0
1702554125.670159,87720,1.0
1702554125.9551558,87790,1.0
1702554147.2980053,92260,1.0
1702554174.2464137,97660,1.0
1702554176.5573294,98205,2.0
1702554178.3625,98660,2.0
1702554183.6717064,99980,2.0
1702554184.8534524,100270,2.0
1702554185.0340462,100315,2.0
1702554188.6669648,101225,2.0
1702554190.25941,101620,2.0
1702554192.614297,102205,2.0
1702554194.6204505,102700,2.0
1702554195.4341729,102895,2.0
1702554199.5107749,103900,2.0
1702554199.5711398,103915,2.0
1702554201.0553443,104280,2.0
1702554206.4170372,105405,2.0
1702554207.9973845,105725,2.0
1702554210.1799815,106165,2.0
1702554212.3885996,106600,2.0
1702554225.531236,109245,2.0
1702554235.4037213,111230,2.0
